eta_LT_circular_H0,theta_LT_circular_H0,theta_rr_LT_circular_H0,eta_WNL_circular_H0,theta_WNL_circular_H0,theta_rr_WNL_circular_H0,eta_UR_circular_H0,theta_UR_circular_H0,theta_rr_UR_circular_H0,eta_LT_circular_H1,theta_LT_circular_H1,theta_rr_LT_circular_H1,eta_WNL_circular_H1,theta_WNL_circular_H1,theta_rr_WNL_circular_H1,eta_UR_circular_H1,theta_UR_circular_H1,theta_rr_UR_circular_H1,eta_LT_linear_H0,theta_LT_linear_H0,theta_rr_LT_linear_H0,eta_WNL_linear_H0,theta_WNL_linear_H0,theta_rr_WNL_linear_H0,eta_UR_linear_H0,theta_UR_linear_H0,theta_rr_UR_linear_H0,eta_LT_linear_H1,theta_LT_linear_H1,theta_rr_LT_linear_H1,eta_WNL_linear_H1,theta_WNL_linear_H1,theta_rr_WNL_linear_H1,eta_UR_linear_H1,theta_UR_linear_H1,theta_rr_UR_linear_H1
-2.9549925,0.00011058056,0.00011058056,-2.9549925,0.0011058055,0.0011058055,-2.9549925,0.011058,0.011058,-2.9549925,0.00012031883,0.00012031883,-2.9549925,0.0012031882,0.0012031882,-2.9549925,0.01203181,0.01203181,-2.9549925,0.00011552589,0.00011552589,-2.9549925,0.0011552589,0.0011552589,-2.9549925,0.011552525,0.011552525,-2.9549925,0.00010782925,0.00010782925,-2.9549925,0.0010782925,0.0010782925,-2.9549925,0.010782873,0.010782873
-2.9539923,0.00011295405,0.00011295405,-2.9539923,0.0011295404,0.0011295404,-2.9539923,0.011295345,0.011295345,-2.9539923,0.00012337487,0.00012337487,-2.9539923,0.0012337486,0.0012337486,-2.9539923,0.012337408,0.012337408,-2.9539923,0.00011613374,0.00011613374,-2.9539923,0.0011613374,0.0011613374,-2.9539923,0.011613309,0.011613309,-2.9539923,0.00010823297,0.00010823297,-2.9539923,0.0010823297,0.0010823297,-2.9539923,0.010823244,0.010823244
-2.9529922,0.00011531391,0.00011531391,-2.9529922,0.001153139,0.001153139,-2.9529922,0.011531327,0.011531327,-2.9529922,0.00012644902,0.00012644902,-2.9529922,0.0012644901,0.0012644901,-2.9529922,0.012644818,0.012644818,-2.9529922,0.00011660967,0.00011660967,-2.9529922,0.0011660967,0.0011660967,-2.9529922,0.011660901,0.011660901,-2.9529922,0.00010853918,0.00010853918,-2.9529922,0.0010853918,0.0010853918,-2.9529922,0.010853865,0.010853865
-2.951992,0.00011765948,0.00011765948,-2.951992,0.0011765948,0.0011765948,-2.951992,0.011765881,0.011765881,-2.951992,0.00012954138,0.00012954138,-2.951992,0.0012954138,0.0012954138,-2.951992,0.012954048,0.012954048,-2.951992,0.00011695163,0.00011695163,-2.951992,0.0011695162,0.0011695162,-2.951992,0.011695096,0.011695096,-2.951992,0.00010875173,0.00010875173,-2.951992,0.0010875172,0.0010875172,-2.951992,0.010875119,0.010875119
-2.9509918,0.00011999013,0.00011999013,-2.9509918,0.0011999013,0.0011999013,-2.9509918,0.011998941,0.011998941,-2.9509918,0.00013265207,0.00013265207,-2.9509918,0.0013265206,0.0013265206,-2.9509918,0.013265109,0.013265109,-2.9509918,0.00011715767,0.00011715767,-2.9509918,0.0011715766,0.0011715766,-2.9509918,0.0117157,0.0117157,-2.9509918,0.0001088751,0.0001088751,-2.9509918,0.001088751,0.001088751,-2.9509918,0.010887457,0.010887457
-2.9499917,0.00012230521,0.00012230521,-2.9499917,0.001223052,0.001223052,-2.9499917,0.012230444,0.012230444,-2.9499917,0.00013578116,0.00013578116,-2.9499917,0.0013578115,0.0013578115,-2.9499917,0.013578012,0.013578012,-2.9499917,0.00011722596,0.00011722596,-2.9499917,0.0011722595,0.0011722595,-2.9499917,0.011722529,0.011722529,-2.9499917,0.00010891451,0.00010891451,-2.9499917,0.0010891451,0.0010891451,-2.9499917,0.010891398,0.010891398
-2.9489915,0.00012460405,0.00012460405,-2.9489915,0.0012460404,0.0012460404,-2.9489915,0.012460324,0.012460324,-2.9489915,0.00013892878,0.00013892878,-2.9489915,0.0013892877,0.0013892877,-2.9489915,0.013892766,0.013892766,-2.9489915,0.00011715479,0.00011715479,-2.9489915,0.0011715479,0.0011715479,-2.9489915,0.011715412,0.011715412,-2.9489915,0.00010887592,0.00010887592,-2.9489915,0.0010887591,0.0010887591,-2.9489915,0.010887538,0.010887538
-2.9479913,0.00012688602,0.00012688602,-2.9479913,0.0012688601,0.0012688601,-2.9479913,0.012688517,0.012688517,-2.9479913,0.00014209501,0.00014209501,-2.9479913,0.00142095,0.00142095,-2.9479913,0.014209382,0.014209382,-2.9479913,0.0001169426,0.0001169426,-2.9479913,0.0011694259,0.0011694259,-2.9479913,0.011694193,0.011694193,-2.9479913,0.00010876607,0.00010876607,-2.9479913,0.0010876606,0.0010876606,-2.9479913,0.010876553,0.010876553
-2.9469912,0.00012915047,0.00012915047,-2.9469912,0.0012915047,0.0012915047,-2.9469912,0.012914958,0.012914958,-2.9469912,0.00014527998,0.00014527998,-2.9469912,0.0014527997,0.0014527997,-2.9469912,0.01452787,0.01452787,-2.9469912,0.00011658791,0.00011658791,-2.9469912,0.001165879,0.001165879,-2.9469912,0.011658725,0.011658725,-2.9469912,0.00010859256,0.00010859256,-2.9469912,0.0010859255,0.0010859255,-2.9469912,0.010859203,0.010859203
-2.945991,0.00013139677,0.00013139677,-2.945991,0.0013139676,0.0013139676,-2.945991,0.013139582,0.013139582,-2.945991,0.00014848377,0.00014848377,-2.945991,0.0014848376,0.0014848376,-2.945991,0.014848241,0.014848241,-2.945991,0.00011608941,0.00011608941,-2.945991,0.001160894,0.001160894,-2.945991,0.011608876,0.011608876,-2.945991,0.00010836388,0.00010836388,-2.945991,0.0010836387,0.0010836387,-2.945991,0.010836335,0.010836335
-2.9449908,0.00013362426,0.00013362426,-2.9449908,0.0013362425,0.0013362425,-2.9449908,0.013362326,0.013362326,-2.9449908,0.00015170651,0.00015170651,-2.9449908,0.0015170649,0.0015170649,-2.9449908,0.015170505,0.015170505,-2.9449908,0.0001154459,0.0001154459,-2.9449908,0.001154459,0.001154459,-2.9449908,0.011544526,0.011544526,-2.9449908,0.00010808944,0.00010808944,-2.9449908,0.0010808944,0.0010808944,-2.9449908,0.010808892,0.010808892
-2.9439907,0.00013583231,0.00013583231,-2.9439907,0.001358323,0.001358323,-2.9439907,0.013583126,0.013583126,-2.9439907,0.00015494828,0.00015494828,-2.9439907,0.0015494826,0.0015494826,-2.9439907,0.015494673,0.015494673,-2.9439907,0.00011465634,0.00011465634,-2.9439907,0.0011465633,0.0011465633,-2.9439907,0.011465571,0.011465571,-2.9439907,0.00010777963,0.00010777963,-2.9439907,0.0010777962,0.0010777962,-2.9439907,0.010777911,0.010777911
-2.9429905,0.00013802028,0.00013802028,-2.9429905,0.0013802027,0.0013802027,-2.9429905,0.013801919,0.013801919,-2.9429905,0.0001582092,0.0001582092,-2.9429905,0.0015820918,0.0015820918,-2.9429905,0.015820755,0.015820755,-2.9429905,0.00011371979,0.00011371979,-2.9429905,0.0011371978,0.0011371978,-2.9429905,0.011371917,0.011371917,-2.9429905,0.00010744581,0.00010744581,-2.9429905,0.001074458,0.001074458,-2.9429905,0.010744529,0.010744529
-2.9419903,0.00014018754,0.00014018754,-2.9419903,0.0014018753,0.0014018753,-2.9419903,0.01401864,0.01401864,-2.9419903,0.00016148937,0.00016148937,-2.9419903,0.0016148935,0.0016148935,-2.9419903,0.016148761,0.016148761,-2.9419903,0.00011263548,0.00011263548,-2.9419903,0.0011263548,0.0011263548,-2.9419903,0.011263489,0.011263489,-2.9419903,0.00010710037,0.00010710037,-2.9419903,0.0010710037,0.0010710037,-2.9419903,0.010709986,0.010709986
-2.9409902,0.00014233346,0.00014233346,-2.9409902,0.0014233345,0.0014233345,-2.9409902,0.014233226,0.014233226,-2.9409902,0.0001647889,0.0001647889,-2.9409902,0.0016478888,0.0016478888,-2.9409902,0.016478704,0.016478704,-2.9409902,0.00011140279,0.00011140279,-2.9409902,0.0011140278,0.0011140278,-2.9409902,0.011140221,0.011140221,-2.9409902,0.00010675672,0.00010675672,-2.9409902,0.0010675672,0.0010675672,-2.9409902,0.010675621,0.010675621
-2.93999,0.00014445741,0.00014445741,-2.93999,0.001444574,0.001444574,-2.93999,0.014445616,0.014445616,-2.93999,0.0001681079,0.0001681079,-2.93999,0.0016810788,0.0016810788,-2.93999,0.016810592,0.016810592,-2.93999,0.00011002122,0.00011002122,-2.93999,0.0011002121,0.0011002121,-2.93999,0.011002066,0.011002066,-2.93999,0.00010642925,0.00010642925,-2.93999,0.0010642924,0.0010642924,-2.93999,0.010642874,0.010642874
-2.9389898,0.00014655877,0.00014655877,-2.9389898,0.0014655875,0.0014655875,-2.9389898,0.014655745,0.014655745,-2.9389898,0.00017144648,0.00017144648,-2.9389898,0.0017144646,0.0017144646,-2.9389898,0.017144438,0.017144438,-2.9389898,0.00010849043,0.00010849043,-2.9389898,0.0010849043,0.0010849043,-2.9389898,0.01084899,0.01084899,-2.9389898,0.0001061333,0.0001061333,-2.9389898,0.0010613329,0.0010613329,-2.9389898,0.01061328,0.01061328
-2.9379897,0.0001486369,0.0001486369,-2.9379897,0.0014863689,0.0014863689,-2.9379897,0.014863554,0.014863554,-2.9379897,0.00017480474,0.00017480474,-2.9379897,0.0017480472,0.0017480472,-2.9379897,0.017480252,0.017480252,-2.9379897,0.00010681025,0.00010681025,-2.9379897,0.0010681024,0.0010681024,-2.9379897,0.010680974,0.010680974,-2.9379897,0.00010588511,0.00010588511,-2.9379897,0.0010588511,0.0010588511,-2.9379897,0.010588462,0.010588462
-2.9369895,0.00015069121,0.00015069121,-2.9369895,0.0015069119,0.0015069119,-2.9369895,0.015068978,0.015068978,-2.9369895,0.0001781828,0.0001781828,-2.9369895,0.0017818278,0.0017818278,-2.9369895,0.017818044,0.017818044,-2.9369895,0.00010498062,0.00010498062,-2.9369895,0.0010498061,0.0010498061,-2.9369895,0.010498014,0.010498014,-2.9369895,0.0001057017,0.0001057017,-2.9369895,0.001057017,0.001057017,-2.9369895,0.010570121,0.010570121
-2.9359893,0.00015272106,0.00015272106,-2.9359893,0.0015272105,0.0015272105,-2.9359893,0.015271958,0.015271958,-2.9359893,0.00018158076,0.00018158076,-2.9359893,0.0018158074,0.0018158074,-2.9359893,0.018157827,0.018157827,-2.9359893,0.00010300167,0.00010300167,-2.9359893,0.0010300166,0.0010300166,-2.9359893,0.010300121,0.010300121,-2.9359893,0.00010560071,0.00010560071,-2.9359893,0.0010560071,0.0010560071,-2.9359893,0.010560022,0.010560022
-2.9349892,0.00015472586,0.00015472586,-2.9349892,0.0015472585,0.0015472585,-2.9349892,0.015472432,0.015472432,-2.9349892,0.00018499874,0.00018499874,-2.9349892,0.0018499871,0.0018499871,-2.9349892,0.01849961,0.01849961,-2.9349892,0.00010087367,0.00010087367,-2.9349892,0.0010087366,0.0010087366,-2.9349892,0.010087324,0.010087324,-2.9349892,0.00010560025,0.00010560025,-2.9349892,0.0010560024,0.0010560024,-2.9349892,0.010559976,0.010559976
-2.933989,0.000156705,0.000156705,-2.933989,0.0015670499,0.0015670499,-2.933989,0.01567034,0.01567034,-2.933989,0.00018843684,0.00018843684,-2.933989,0.0018843681,0.0018843681,-2.933989,0.018843405,0.018843405,-2.933989,9.8597046e-05,9.8597046e-05,-2.933989,0.00098597043,0.00098597043,-2.933989,0.0098596648,0.0098596648,-2.933989,0.00010571864,0.00010571864,-2.933989,0.0010571863,0.0010571863,-2.933989,0.010571815,0.010571815
-2.9329888,0.00015865788,0.00015865788,-2.9329888,0.0015865786,0.0015865786,-2.9329888,0.015865622,0.015865622,-2.9329888,0.00019189518,0.00019189518,-2.9329888,0.0019189515,0.0019189515,-2.9329888,0.019189223,0.019189223,-2.9329888,9.6172397e-05,9.6172397e-05,-2.9329888,0.00096172394,0.00096172394,-2.9329888,0.0096172027,0.0096172027,-2.9329888,0.00010597417,0.00010597417,-2.9329888,0.0010597417,0.0010597417,-2.9329888,0.010597367,0.010597367
-2.9319887,0.0001605839,0.0001605839,-2.9319887,0.0016058388,0.0016058388,-2.9319887,0.016058218,0.016058218,-2.9319887,0.00019537387,0.00019537387,-2.9319887,0.0019537384,0.0019537384,-2.9319887,0.019537076,0.019537076,-2.9319887,9.3600467e-05,9.3600467e-05,-2.9319887,0.00093600464,0.00093600464,-2.9319887,0.0093600126,0.0093600126,-2.9319887,0.0001063848,0.0001063848,-2.9319887,0.001063848,0.001063848,-2.9319887,0.01063843,0.01063843
-2.9309885,0.00016248247,0.00016248247,-2.9309885,0.0016248246,0.0016248246,-2.9309885,0.016248069,0.016248069,-2.9309885,0.00019887302,0.00019887302,-2.9309885,0.0019887299,0.0019887299,-2.9309885,0.019886974,0.019886974,-2.9309885,9.0882166e-05,9.0882166e-05,-2.9309885,0.00090882164,0.00090882164,-2.9309885,0.0090881854,0.0090881854,-2.9309885,0.00010696782,0.00010696782,-2.9309885,0.0010696782,0.0010696782,-2.9309885,0.010696731,0.010696731
-2.9299883,0.00016435302,0.00016435302,-2.9299883,0.00164353,0.00164353,-2.9299883,0.016435117,0.016435117,-2.9299883,0.00020239275,0.00020239275,-2.9299883,0.0020239271,0.0020239271,-2.9299883,0.020238929,0.020238929,-2.9299883,8.8018567e-05,8.8018567e-05,-2.9299883,0.00088018565,0.00088018565,-2.9299883,0.0088018284,0.0088018284,-2.9299883,0.00010773953,0.00010773953,-2.9299883,0.0010773953,0.0010773953,-2.9299883,0.010773901,0.010773901
-2.9289882,0.00016619495,0.00016619495,-2.9289882,0.0016619493,0.0016619493,-2.9289882,0.016619304,0.016619304,-2.9289882,0.00020593316,0.00020593316,-2.9289882,0.0020593313,0.0020593313,-2.9289882,0.020592952,0.020592952,-2.9289882,8.5010904e-05,8.5010904e-05,-2.9289882,0.00085010903,0.00085010903,-2.9289882,0.0085010649,0.0085010649,-2.9289882,0.00010871491,0.00010871491,-2.9289882,0.0010871491,0.0010871491,-2.9289882,0.010871438,0.010871438
-2.927988,0.0001680077,0.0001680077,-2.927988,0.0016800768,0.0016800768,-2.927988,0.016800573,0.016800573,-2.927988,0.00020949438,0.00020949438,-2.927988,0.0020949434,0.0020949434,-2.927988,0.020949055,0.020949055,-2.927988,8.1860576e-05,8.1860576e-05,-2.927988,0.00081860575,0.00081860575,-2.927988,0.0081860349,0.0081860349,-2.927988,0.0001099073,0.0001099073,-2.927988,0.0010990729,0.0010990729,-2.927988,0.010990674,0.010990674
-2.9269878,0.0001697907,0.0001697907,-2.9269878,0.0016979068,0.0016979068,-2.9269878,0.016978866,0.016978866,-2.9269878,0.00021307652,0.00021307652,-2.9269878,0.0021307648,0.0021307648,-2.9269878,0.021307249,0.021307249,-2.9269878,7.8569144e-05,7.8569144e-05,-2.9269878,0.00078569144,0.00078569144,-2.9269878,0.0078568943,0.0078568943,-2.9269878,0.00011132812,0.00011132812,-2.9269878,0.0011132811,0.0011132811,-2.9269878,0.011132754,0.011132754
-2.9259877,0.00017154339,0.00017154339,-2.9259877,0.0017154337,0.0017154337,-2.9259877,0.017154129,0.017154129,-2.9259877,0.0002166797,0.0002166797,-2.9259877,0.0021667965,0.0021667965,-2.9259877,0.021667546,0.021667546,-2.9259877,7.5138337e-05,7.5138337e-05,-2.9259877,0.00075138335,0.00075138335,-2.9259877,0.007513816,0.007513816,-2.9259877,0.00011298668,0.00011298668,-2.9259877,0.0011298668,0.0011298668,-2.9259877,0.011298608,0.011298608
-2.9249875,0.00017326522,0.00017326522,-2.9249875,0.001732652,0.001732652,-2.9249875,0.017326305,0.017326305,-2.9249875,0.00022030402,0.00022030402,-2.9249875,0.0022030398,0.0022030398,-2.9249875,0.022029957,0.022029957,-2.9249875,7.157004e-05,7.157004e-05,-2.9249875,0.0007157004,0.0007157004,-2.9249875,0.0071569889,0.0071569889,-2.9249875,0.00011489005,0.00011489005,-2.9249875,0.0011489004,0.0011489004,-2.9249875,0.011488941,0.011488941
-2.9239873,0.00017495564,0.00017495564,-2.9239873,0.0017495562,0.0017495562,-2.9239873,0.017495341,0.017495341,-2.9239873,0.00022394962,0.00022394962,-2.9239873,0.0022394957,0.0022394957,-2.9239873,0.022394494,0.022394494,-2.9239873,6.7866314e-05,6.7866314e-05,-2.9239873,0.00067866313,0.00067866313,-2.9239873,0.0067866185,0.0067866185,-2.9239873,0.00011704289,0.00011704289,-2.9239873,0.0011704289,0.0011704289,-2.9239873,0.011704222,0.011704222
-2.9229872,0.0001766141,0.0001766141,-2.9229872,0.0017661408,0.0017661408,-2.9229872,0.017661181,0.017661181,-2.9229872,0.00022761659,0.00022761659,-2.9229872,0.0022761655,0.0022761655,-2.9229872,0.022761168,0.022761168,-2.9229872,6.4029376e-05,6.4029376e-05,-2.9229872,0.00064029374,0.00064029374,-2.9229872,0.0064029266,0.0064029266,-2.9229872,0.00011944758,0.00011944758,-2.9229872,0.0011944757,0.0011944757,-2.9229872,0.011944687,0.011944687
-2.921987,0.00017824009,0.00017824009,-2.921987,0.0017824007,0.0017824007,-2.921987,0.017823773,0.017823773,-2.921987,0.00023130508,0.00023130508,-2.921987,0.0023130502,0.0023130502,-2.921987,0.023129992,0.023129992,-2.921987,6.0061603e-05,6.0061603e-05,-2.921987,0.00060061604,0.00060061604,-2.921987,0.0060061515,0.0060061515,-2.921987,0.00012210418,0.00012210418,-2.921987,0.0012210417,0.0012210417,-2.921987,0.012210342,0.012210342
-2.9209868,0.00017983307,0.00017983307,-2.9209868,0.0017983304,0.0017983304,-2.9209868,0.017983064,0.017983064,-2.9209868,0.00023501518,0.00023501518,-2.9209868,0.0023501513,0.0023501513,-2.9209868,0.023500977,0.023500977,-2.9209868,5.5965548e-05,5.5965548e-05,-2.9209868,0.0005596555,0.0005596555,-2.9209868,0.0055965478,0.0055965478,-2.9209868,0.00012501062,0.00012501062,-2.9209868,0.0012501062,0.0012501062,-2.9209868,0.012500981,0.012500981
-2.9199867,0.00018139252,0.00018139252,-2.9199867,0.001813925,0.001813925,-2.9199867,0.018139004,0.018139004,-2.9199867,0.00023874703,0.00023874703,-2.9199867,0.0023874697,0.0023874697,-2.9199867,0.023874136,0.023874136,-2.9199867,5.1743917e-05,5.1743917e-05,-2.9199867,0.00051743919,0.00051743919,-2.9199867,0.0051743862,0.0051743862,-2.9199867,0.00012816288,0.00012816288,-2.9199867,0.0012816287,0.0012816287,-2.9199867,0.0128162,0.0128162
-2.9189865,0.00018291795,0.00018291795,-2.9189865,0.0018291792,0.0018291792,-2.9189865,0.01829154,0.01829154,-2.9189865,0.00024250073,0.00024250073,-2.9189865,0.0024250067,0.0024250067,-2.9189865,0.024249479,0.024249479,-2.9189865,4.739958e-05,4.739958e-05,-2.9189865,0.00047399582,0.00047399582,-2.9189865,0.0047399538,0.0047399538,-2.9189865,0.00013155516,0.00013155516,-2.9189865,0.0013155515,0.0013155515,-2.9189865,0.013155421,0.013155421
-2.9179863,0.00018440884,0.00018440884,-2.9179863,0.0018440882,0.0018440882,-2.9179863,0.018440623,0.018440623,-2.9179863,0.00024627642,0.00024627642,-2.9179863,0.0024627636,0.0024627636,-2.9179863,0.02462702,0.02462702,-2.9179863,4.2935565e-05,4.2935565e-05,-2.9179863,0.00042935568,0.00042935568,-2.9179863,0.0042935535,0.0042935535,-2.9179863,0.00013518016,0.00013518016,-2.9179863,0.0013518015,0.0013518015,-2.9179863,0.013517913,0.013517913
-2.9169862,0.00018586472,0.00018586472,-2.9169862,0.0018586469,0.0018586469,-2.9169862,0.018586205,0.018586205,-2.9169862,0.00025007421,0.00025007421,-2.9169862,0.0025007415,0.0025007415,-2.9169862,0.02500677,0.02500677,-2.9169862,3.8355068e-05,3.8355068e-05,-2.9169862,0.00038355066,0.00038355066,-2.9169862,0.0038355043,0.0038355043,-2.9169862,0.00013902927,0.00013902927,-2.9169862,0.0013902926,0.0013902926,-2.9169862,0.013902815,0.013902815
-2.915986,0.0001872851,0.0001872851,-2.915986,0.0018728507,0.0018728507,-2.915986,0.018728236,0.018728236,-2.915986,0.00025389423,0.00025389423,-2.915986,0.0025389416,0.0025389416,-2.915986,0.025388741,0.025388741,-2.915986,3.3661423e-05,3.3661423e-05,-2.915986,0.00033661424,0.00033661424,-2.915986,0.0033661409,0.0033661409,-2.915986,0.00014309284,0.00014309284,-2.915986,0.0014309283,0.0014309283,-2.915986,0.014309162,0.014309162
-2.9149858,0.0001886695,0.0001886695,-2.9149858,0.0018866947,0.0018866947,-2.9149858,0.01886667,0.01886667,-2.9149858,0.00025773659,0.00025773659,-2.9149858,0.0025773652,0.0025773652,-2.9149858,0.025772946,0.025772946,-2.9149858,2.8858144e-05,2.8858144e-05,-2.9149858,0.00028858145,0.00028858145,-2.9149858,0.0028858135,0.0028858135,-2.9149858,0.00014736039,0.00014736039,-2.9149858,0.0014736038,0.0014736038,-2.9149858,0.014735906,0.014735906
-2.9139857,0.00019001746,0.00019001746,-2.9139857,0.0019001743,0.0019001743,-2.9139857,0.01900146,0.01900146,-2.9139857,0.00026160143,0.00026160143,-2.9139857,0.0026160135,0.0026160135,-2.9139857,0.026159397,0.026159397,-2.9139857,2.3948878e-05,2.3948878e-05,-2.9139857,0.00023948885,0.00023948885,-2.9139857,0.0023948879,0.0023948879,-2.9139857,0.00015182077,0.00015182077,-2.9139857,0.0015182076,0.0015182076,-2.9139857,0.015181932,0.015181932
-2.9129855,0.00019132854,0.00019132854,-2.9129855,0.0019132851,0.0019132851,-2.9129855,0.019132562,0.019132562,-2.9129855,0.00026548885,0.00026548885,-2.9129855,0.0026548878,0.0026548878,-2.9129855,0.026548106,0.026548106,-2.9129855,1.8937447e-05,1.8937447e-05,-2.9129855,0.00018937454,0.00018937454,-2.9129855,0.0018937451,0.0018937451,-2.9129855,0.00015646239,0.00015646239,-2.9129855,0.0015646237,0.0015646237,-2.9129855,0.015646079,0.015646079
-2.9119853,0.00019260229,0.00019260229,-2.9119853,0.0019260226,0.0019260226,-2.9119853,0.019259932,0.019259932,-2.9119853,0.000269399,0.000269399,-2.9119853,0.0026939892,0.0026939892,-2.9119853,0.026939085,0.026939085,-2.9119853,1.3827812e-05,1.3827812e-05,-2.9119853,0.00013827812,0.00013827812,-2.9119853,0.0013827811,0.0013827811,-2.9119853,0.0001612733,0.0001612733,-2.9119853,0.0016127329,0.0016127329,-2.9119853,0.016127156,0.016127156
-2.9109852,0.00019383828,0.00019383828,-2.9109852,0.0019383825,0.0019383825,-2.9109852,0.019383525,0.019383525,-2.9109852,0.00027333199,0.00027333199,-2.9109852,0.002733319,0.002733319,-2.9109852,0.027332348,0.027332348,-2.9109852,8.6240527e-06,8.6240527e-06,-2.9109852,8.6240666e-05,8.6240666e-05,-2.9109852,0.00086240664,0.00086240664,-2.9109852,0.0001662414,0.0001662414,-2.9109852,0.0016624138,0.0016624138,-2.9109852,0.016623948,0.016623948
-2.909985,0.00019503609,0.00019503609,-2.909985,0.0019503606,0.0019503606,-2.909985,0.0195033,0.0195033,-2.909985,0.00027728794,0.00027728794,-2.909985,0.0027728785,0.0027728785,-2.909985,0.027727906,0.027727906,-2.909985,3.3304679e-06,3.3304679e-06,-2.909985,3.3304699e-05,3.3304699e-05,-2.909985,0.00033304702,0.00033304702,-2.909985,0.00017135446,0.00017135446,-2.909985,0.0017135443,0.0017135443,-2.909985,0.017135236,0.017135236
-2.9089848,0.00019619531,0.00019619531,-2.9089848,0.0019619528,0.0019619528,-2.9089848,0.019619217,0.019619217,-2.9089848,0.00028126699,0.00028126699,-2.9089848,0.002812669,0.002812669,-2.9089848,0.028125772,0.028125772,-2.9089848,2.048571e-06,2.048571e-06,-2.9089848,2.0485818e-05,2.0485818e-05,-2.9089848,0.0002048582,0.0002048582,-2.9089848,0.00017660024,0.00017660024,-2.9089848,0.0017660022,0.0017660022,-2.9089848,0.017659795,0.017659795
-2.9079847,0.00019731555,0.00019731555,-2.9079847,0.0019731552,0.0019731552,-2.9079847,0.019731235,0.019731235,-2.9079847,0.00028526926,0.00028526926,-2.9079847,0.0028526917,0.0028526917,-2.9079847,0.028525959,0.028525959,-2.9079847,7.5085589e-06,7.5085589e-06,-2.9079847,7.5085551e-05,7.5085551e-05,-2.9079847,0.0007508555,0.0007508555,-2.9079847,0.00018196659,0.00018196659,-2.9079847,0.0018196656,0.0018196656,-2.9079847,0.018196407,0.018196407
-2.9069845,0.00019839642,0.00019839642,-2.9069845,0.0019839638,0.0019839638,-2.9069845,0.019839316,0.019839316,-2.9069845,0.00028929488,0.00028929488,-2.9069845,0.0028929479,0.0028929479,-2.9069845,0.02892848,0.02892848,-2.9069845,1.3044773e-05,1.3044773e-05,-2.9069845,0.00013044778,0.00013044778,-2.9069845,0.0013044777,0.0013044777,-2.9069845,0.0001874414,0.0001874414,-2.9069845,0.0018744138,0.0018744138,-2.9069845,0.018743866,0.018743866
-2.9059843,0.00019943754,0.00019943754,-2.9059843,0.0019943751,0.0019943751,-2.9059843,0.019943424,0.019943424,-2.9059843,0.00029334398,0.00029334398,-2.9059843,0.0029334388,0.0029334388,-2.9059843,0.029333347,0.029333347,-2.9059843,1.8652445e-05,1.8652445e-05,-2.9059843,0.00018652446,0.00018652446,-2.9059843,0.0018652443,0.0018652443,-2.9059843,0.00019301276,0.00019301276,-2.9059843,0.0019301274,0.0019301274,-2.9059843,0.019300977,0.019300977
-2.9049842,0.00020043856,0.00020043856,-2.9049842,0.0020043853,0.0020043853,-2.9049842,0.020043521,0.020043521,-2.9049842,0.00029741669,0.00029741669,-2.9049842,0.0029741658,0.0029741658,-2.9049842,0.029740573,0.029740573,-2.9049842,2.4326619e-05,2.4326619e-05,-2.9049842,0.00024326624,0.00024326624,-2.9049842,0.0024326618,0.0024326618,-2.9049842,0.0001986689,0.0001986689,-2.9049842,0.0019866886,0.0019866886,-2.9049842,0.019866563,0.019866563
-2.903984,0.00020139913,0.00020139913,-2.903984,0.002013991,0.002013991,-2.903984,0.020139573,0.020139573,-2.903984,0.00030151312,0.00030151312,-2.903984,0.0030151301,0.0030151301,-2.903984,0.030150171,0.030150171,-2.903984,3.006225e-05,3.006225e-05,-2.903984,0.00030062251,0.00030062251,-2.903984,0.003006224,0.003006224,-2.903984,0.00020439821,0.00020439821,-2.903984,0.0020439817,0.0020439817,-2.903984,0.020439465,0.020439465
-2.9029838,0.00020231892,0.00020231892,-2.9029838,0.0020231889,0.0020231889,-2.9029838,0.020231547,0.020231547,-2.9029838,0.00030563343,0.00030563343,-2.9029838,0.0030563331,0.0030563331,-2.9029838,0.030562154,0.030562154,-2.9029838,3.5854145e-05,3.5854145e-05,-2.9029838,0.00035854145,0.00035854145,-2.9029838,0.0035854126,0.0035854126,-2.9029838,0.00021018931,0.00021018931,-2.9029838,0.0021018927,0.0021018927,-2.9029838,0.021018544,0.021018544
-2.9019837,0.0002031976,0.0002031976,-2.9019837,0.0020319757,0.0020319757,-2.9019837,0.020319411,0.020319411,-2.9019837,0.00030977773,0.00030977773,-2.9019837,0.0030977761,0.0030977761,-2.9019837,0.030976534,0.030976534,-2.9019837,4.1697001e-05,4.1697001e-05,-2.9019837,0.00041697003,0.00041697003,-2.9019837,0.0041696973,0.0041696973,-2.9019837,0.00021603103,0.00021603103,-2.9019837,0.0021603099,0.0021603099,-2.9019837,0.021602683,0.021602683
-2.9009835,0.00020403488,0.00020403488,-2.9009835,0.0020403485,0.0020403485,-2.9009835,0.020403134,0.020403134,-2.9009835,0.00031394616,0.00031394616,-2.9009835,0.0031394603,0.0031394603,-2.9009835,0.031393327,0.031393327,-2.9009835,4.7585407e-05,4.7585407e-05,-2.9009835,0.00047585409,0.00047585409,-2.9009835,0.0047585365,0.0047585365,-2.9009835,0.00022191238,0.00022191238,-2.9009835,0.0022191233,0.0022191233,-2.9009835,0.022190783,0.022190783
