x_fwd_H0,y_fwd_H0,x_fwd_H1,y_fwd_H1,x_fwd_H2,y_fwd_H2,x_fwd_H3.5,y_fwd_H3.5,x_fwd_H5,y_fwd_H5,x_back_H0,y_back_H0,x_back_H1,y_back_H1,x_back_H2,y_back_H2,x_back_H3.5,y_back_H3.5,x_back_H5,y_back_H5
0.45644421,0.87259469,-10.991174,4.2284022,-0.41719858,-0.86594883,-0.16941399,-0.34386302,-0.10640994,-0.21483584,0.022879553,0.043739358,0.02426768,0.046305569,0.025609521,0.049095528,0.028107698,0.053678516,0.031273068,0.059421636
0.44015939,0.88054542,-11.085298,4.0282294,-0.40068789,-0.87341919,-0.16290717,-0.34687752,-0.10235223,-0.21672553,0.022063266,0.044137893,0.02340743,0.046726633,0.024700011,0.049541611,0.027113039,0.054168383,0.030174697,0.059965358
0.42373394,0.88818961,-11.17577,3.8260097,-0.38404213,-0.88057093,-0.15634615,-0.34976737,-0.098260641,-0.21853762,0.02123993,0.044521063,0.022539741,0.047131516,0.023782625,0.049970603,0.026109741,0.05463958,0.029066756,0.060488502
0.40717371,0.89552476,-11.262545,3.62181,-0.36726752,-0.88740157,-0.14973335,-0.35253159,-0.094136693,-0.2202715,0.020409838,0.044888742,0.021664921,0.047520084,0.022857688,0.050382362,0.025098159,0.055091954,0.027949635,0.060990898
0.39048458,0.90254846,-11.34558,3.4156979,-0.35037033,-0.89390877,-0.14307122,-0.35516923,-0.089981896,-0.22192658,0.019573285,0.045240809,0.02078328,0.04789221,0.021925529,0.050776754,0.024078651,0.055525357,0.026823729,0.061472382
0.37367248,0.90925844,-11.424835,3.2077422,-0.33335685,-0.90009033,-0.13636219,-0.3576794,-0.085797776,-0.22350233,0.018730568,0.045577151,0.019895132,0.048247775,0.020986476,0.051153652,0.023051578,0.055939649,0.025689434,0.0619328
0.35674339,0.91565251,-11.50027,2.9980122,-0.31623345,-0.90594414,-0.12960874,-0.36006126,-0.081585866,-0.22499821,0.017881987,0.045897658,0.019000791,0.048586662,0.020040864,0.051512935,0.022017301,0.056334697,0.024547149,0.062372004
0.3397033,0.92172863,-11.571845,2.7865782,-0.29900651,-0.91146824,-0.12281336,-0.36231403,-0.07734771,-0.22641373,0.017027842,0.046202227,0.018100574,0.048908764,0.019089025,0.051854486,0.020976186,0.056710375,0.023397275,0.062789855
0.32255828,0.92748485,-11.639522,2.5735116,-0.28168246,-0.91666078,-0.11597854,-0.36443696,-0.073084859,-0.22774844,0.016168437,0.046490761,0.017194801,0.049213977,0.018131298,0.052178197,0.019928601,0.057066562,0.022240217,0.06318622
0.30531439,0.93291934,-11.703267,2.3588843,-0.26426774,-0.92152006,-0.1091068,-0.36642934,-0.068798872,-0.22900191,0.015304076,0.046763169,0.016283791,0.049502205,0.01716802,0.052483966,0.018874914,0.057403148,0.021076381,0.063560974
0.28797775,0.93803041,-11.763044,2.142769,-0.24676885,-0.92604447,-0.10220065,-0.36829054,-0.064491317,-0.23017373,0.014435066,0.047019364,0.015367868,0.049773357,0.016199532,0.052771697,0.017815497,0.057720027,0.019906177,0.063914002
0.2705545,0.94281645,-11.818819,1.9252394,-0.22919229,-0.93023256,-0.095262645,-0.37001996,-0.060163766,-0.23126354,0.013561714,0.047259268,0.014447355,0.05002735,0.015226176,0.053041301,0.016750723,0.058017101,0.018730014,0.064245193
0.25305081,0.947276,-11.87056,1.7063696,-0.21154461,-0.93408299,-0.088295316,-0.37161706,-0.055817799,-0.23227099,0.012684331,0.047482805,0.013522579,0.050264105,0.014248295,0.053292695,0.015680968,0.058294279,0.017548306,0.064554448
0.23547286,0.9514077,-11.918237,1.4862347,-0.19383238,-0.93759457,-0.081301225,-0.37308133,-0.051455,-0.23319579,0.011803225,0.04768991,0.012593864,0.05048355,0.013266234,0.053525804,0.014606606,0.058551477,0.016361467,0.064841673
0.21782689,0.95521033,-11.96182,1.2649103,-0.17606216,-0.94076621,-0.074282934,-0.37441233,-0.047076959,-0.23403765,0.01091871,0.047880518,0.011661541,0.050685621,0.01228034,0.053740557,0.013528017,0.058788618,0.015169913,0.065106783
0.20011912,0.95868275,-12.001282,1.0424729,-0.15824057,-0.94359697,-0.067243015,-0.37560966,-0.042685269,-0.23479633,0.010031097,0.048054576,0.010725937,0.050870258,0.01129096,0.053936892,0.012445579,0.059005634,0.013974061,0.065349701
0.18235581,0.96182398,-12.036595,0.81899926,-0.14037421,-0.94608603,-0.060184045,-0.37667298,-0.038281529,-0.23547162,0.0091406995,0.048212032,0.0097873828,0.051037408,0.010298442,0.054114752,0.011359673,0.059202463,0.01277433,0.065570357
0.16454322,0.96463314,-12.067735,0.59456708,-0.12246972,-0.94823271,-0.053108607,-0.37760199,-0.033867338,-0.23606332,0.0082478326,0.048352843,0.0088462093,0.051187024,0.0093031363,0.054274088,0.010270679,0.059379049,0.011571138,0.06576869
0.14668765,0.96710948,-12.094678,0.36925448,-0.10453373,-0.95003645,-0.04601929,-0.37839644,-0.029444299,-0.23657128,0.0073528109,0.048476971,0.0079027479,0.051319067,0.0083053917,0.054414858,0.00917898,0.059535345,0.010364908,0.065944648
0.12879539,0.96925236,-12.117402,0.14314017,-0.086572896,-0.95149682,-0.038918682,-0.37905615,-0.025014017,-0.23699538,0.0064559501,0.048584384,0.0069573309,0.051433502,0.0073055595,0.054537025,0.0080849584,0.059671311,0.0091560601,0.066098184
0.11087274,0.97106125,-12.135886,-0.083696615,-0.068593854,-0.95261352,-0.031809379,-0.37958096,-0.020578098,-0.23733554,0.0055575661,0.048675056,0.0060102908,0.051530302,0.0063039907,0.05464056,0.0069889975,0.059786915,0.0079450165,0.066229262
0.092926019,0.97253578,-12.150111,-0.31117616,-0.050603264,-0.95338639,-0.024693974,-0.37997079,-0.016138149,-0.23759168,0.0046579752,0.048748968,0.0050619608,0.051609445,0.005301037,0.054725439,0.0058914811,0.05988213,0.0067321997,0.066337852
0.074961531,0.97367566,-12.16006,-0.53921826,-0.032607775,-0.9538154,-0.017575062,-0.38022558,-0.011695777,-0.23776378,0.0037574939,0.048806105,0.0041126739,0.051670918,0.0042970502,0.054791648,0.0047927931,0.059956938,0.0055180326,0.066423933
0.056985597,0.97448075,-12.165715,-0.76774229,-0.014614037,-0.95390063,-0.010455237,-0.38034535,-0.0072525882,-0.23785184,0.0028564389,0.04884646,0.0031627636,0.051714712,0.0032923821,0.054839176,0.0036933178,0.060011329,0.0043029382,0.066487493
0.039004532,0.974951,-12.167064,-0.9966672,0.003371307,-0.95364231,-0.0033370926,-0.38033016,-0.0028101882,-0.23785589,0.0019551267,0.048870032,0.002212563,0.051740823,0.0022873847,0.054868021,0.0025934391,0.060045298,0.0030873395,0.066528526
0.021024651,0.97508651,-12.164091,-1.2259116,0.021341621,-0.9530408,0.0037767821,-0.38018011,0.001629819,-0.23777599,0.0010538739,0.048876825,0.0012624055,0.051749258,0.0012824097,0.054878187,0.0014935411,0.06005885,0.0018716595,0.066547035
0.0030522609,0.97488749,-12.156787,-1.4553936,0.03929028,-0.95209657,0.010883801,-0.37989536,0.0060658315,-0.23761224,0.00015299652,0.048866849,0.00031262378,0.051740026,0.00027780865,0.054869685,0.00039400754,0.060051996,0.00065632063,0.066543032
-0.014906338,0.97435426,-12.145141,-1.6850312,0.057210673,-0.95081025,0.017981381,-0.37947613,0.01049625,-0.23736475,-0.00074718955,0.04884012,-0.00063644955,0.051713145,-0.00072606741,0.054842533,-0.00070477832,0.060024753,-0.00055825484,0.066516535
-0.032844855,0.97348728,-12.129144,-1.914742,0.075096204,-0.94918257,0.025066948,-0.37892266,0.014919479,-0.23703369,-0.001646369,0.048796662,-0.0015844825,0.051668637,-0.0017288679,0.054796755,-0.0018024338,0.059977148,-0.0017716454,0.066467571
-0.050757012,0.9722871,-12.108789,-2.1444433,0.092940295,-0.9472144,0.032137932,-0.37823528,0.019333926,-0.23661923,-0.0025442271,0.048736502,-0.0025311438,0.051606532,-0.002730243,0.054732381,-0.0028985768,0.059909213,-0.0029834302,0.066396176
-0.068636544,0.97075442,-12.084072,-2.3740522,0.11073639,-0.94490674,0.03919177,-0.37741433,0.023738004,-0.23612159,-0.0034404499,0.048659676,-0.0034761027,0.051526867,-0.0037298435,0.054649449,-0.0039928262,0.059820988,-0.0041931894,0.066302392
-0.086477205,0.96889005,-12.054988,-2.6034856,0.12847795,-0.94226071,0.04622591,-0.37646023,0.028130129,-0.23554103,-0.0043347243,0.048566223,-0.0044190296,0.051429684,-0.0047273213,0.054548003,-0.0050848018,0.059712521,-0.0054005042,0.066186272
-0.10427277,0.96669492,-12.021536,-2.8326602,0.14615848,-0.93927758,0.053237809,-0.37537344,0.032508725,-0.2348778,-0.0052267379,0.048456191,-0.0053595958,0.05131503,-0.0057223293,0.054428094,-0.0061741246,0.059583867,-0.0066049569,0.066047872
-0.12201702,0.96417006,-11.983715,-3.0614927,0.16377149,-0.93595871,0.060224932,-0.37415445,0.03687222,-0.23413222,-0.0061161798,0.04832963,-0.0062974735,0.051182961,-0.0067145213,0.054289779,-0.0072604167,0.059435086,-0.0078061314,0.065887262
-0.13970378,0.96131663,-11.941526,-3.2898994,0.18131053,-0.93230563,0.067184759,-0.37280384,0.041219049,-0.23330462,-0.0070027399,0.048186601,-0.0072323365,0.051033538,-0.0077035529,0.054133123,-0.0083433017,0.059266249,-0.0090036128,0.065704514
-0.1573269,0.95813593,-11.894971,-3.5177969,0.1987692,-0.92831994,0.07411478,-0.3713222,0.045547657,-0.23239537,-0.0078861097,0.048027166,-0.0081638597,0.050866827,-0.0086890807,0.053958195,-0.0094224048,0.05907743,-0.010196988,0.065499712
-0.17488023,0.95462933,-11.844055,-3.7451013,0.2161411,-0.92400342,0.0810125,-0.36971019,0.049856491,-0.23140486,-0.0087659818,0.047851396,-0.0090917196,0.050682903,-0.009670763,0.053765073,-0.010497353,0.058868714,-0.011385846,0.065272946
-0.1923577,0.95079837,-11.788783,-3.971729,0.2334199,-0.91935794,0.087875437,-0.3679685,0.054144013,-0.23033352,-0.0096420505,0.047659366,-0.010015594,0.050481844,-0.01064826,0.05355384,-0.011567774,0.058640189,-0.012569777,0.065024314
-0.20975321,0.94664466,-11.729164,-4.1975964,0.2505993,-0.9143855,0.094701125,-0.3660979,0.058408688,-0.22918179,-0.010514012,0.047451159,-0.010935163,0.050263736,-0.011621233,0.053324585,-0.0126333,0.058391955,-0.013748375,0.064753923
-0.22706076,0.94216994,-11.665207,-4.4226198,0.26767304,-0.90908823,0.10148712,-0.36409916,0.062648993,-0.22795018,-0.011381563,0.047226861,-0.011850108,0.050028671,-0.012589346,0.053077405,-0.013693562,0.058124113,-0.014921234,0.064461885
-0.24427433,0.93737608,-11.596921,-4.6467157,0.28463491,-0.90346837,0.10823097,-0.36197314,0.066863416,-0.22663918,-0.012244405,0.046986566,-0.012760113,0.049776746,-0.013552264,0.052812403,-0.014748195,0.057836777,-0.016087952,0.064148321
-0.26138798,0.93226504,-11.524319,-4.8698006,0.30147874,-0.89752828,0.11493029,-0.35972073,0.071050454,-0.22524933,-0.013102237,0.046730371,-0.013664863,0.049508064,-0.014509656,0.052529687,-0.015796838,0.057530063,-0.017248128,0.063813361
-0.27839579,0.9268389,-11.447416,-5.0917911,0.31819841,-0.89127046,0.12158266,-0.35734287,0.075208616,-0.22378122,-0.013954764,0.046458383,-0.014564046,0.049222736,-0.015461192,0.052229373,-0.016839128,0.057204096,-0.018401366,0.063457141
-0.29529189,0.92109986,-11.366227,-5.3126041,0.33478788,-0.8846975,0.12818571,-0.35484053,0.07933642,-0.22223543,-0.014801692,0.04617071,-0.015457351,0.048920876,-0.016406544,0.051911581,-0.017874709,0.056859008,-0.019547272,0.063079803
-0.31207045,0.91505023,-11.280768,-5.5321567,0.35124113,-0.87781212,0.13473709,-0.35221474,0.0834324,-0.22061259,-0.015642728,0.045867468,-0.016344473,0.048602606,-0.017345388,0.05157644,-0.018903226,0.056494938,-0.020685453,0.0626815
-0.3287257,0.90869241,-11.191059,-5.7503662,0.3675522,-0.87061716,0.14123447,-0.34946658,0.0874951,-0.21891336,-0.016477582,0.045548779,-0.017225104,0.048268053,-0.0182774,0.051224083,-0.019924326,0.056112029,-0.021815521,0.06226239
-0.34525191,0.90202893,-11.097121,-5.9671499,0.38371522,-0.86311557,0.14767553,-0.34659717,0.091523079,-0.21713841,-0.017305969,0.045214768,-0.018098943,0.047917349,-0.019202262,0.050854649,-0.02093766,0.055710435,-0.022937092,0.061822638
-0.3616434,0.89506242,-10.998974,-6.1824259,0.39972434,-0.8553104,0.15405799,-0.34360766,0.095514908,-0.21528847,-0.018127603,0.044865567,-0.018965691,0.047550634,-0.020119657,0.050468285,-0.021942882,0.055290312,-0.024049784,0.061362418
-0.37789455,0.88779562,-10.896643,-6.3961122,0.41557381,-0.84720484,0.16037958,-0.34049926,0.099469174,-0.21336427,-0.018942202,0.044501314,-0.01982505,0.04716805,-0.021029271,0.050065142,-0.02293965,0.054851825,-0.025153218,0.060881909
-0.39399979,0.88023137,-10.790153,-6.6081273,0.43125793,-0.83880217,0.16663806,-0.33727322,0.10338448,-0.21136656,-0.019749487,0.044122151,-0.020676726,0.046769748,-0.021930794,0.049645377,-0.023927623,0.054395147,-0.026247021,0.060381299
-0.40995362,0.87237261,-10.67953,-6.8183901,0.44677106,-0.83010579,0.17283122,-0.33393083,0.10725944,-0.20929615,-0.020549183,0.043728226,-0.021520429,0.046355882,-0.022823918,0.049209153,-0.024906466,0.053920453,-0.027330821,0.059860781
-0.42575059,0.8642224,-10.564804,-7.02682,0.46210764,-0.82111919,0.17895688,-0.33047343,0.11109268,-0.20715386,-0.021341016,0.043319691,-0.02235587,0.045926614,-0.023708339,0.048756641,-0.025875847,0.053427927,-0.028404252,0.059320557
-0.44138531,0.85578389,-10.446003,-7.2333366,0.47726218,-0.81184599,0.18501288,-0.32690238,0.11488286,-0.20494051,-0.022124716,0.042896706,-0.023182766,0.045482108,-0.024583757,0.048288014,-0.026835436,0.05291776,-0.029466951,0.058760834
-0.45685245,0.84706033,-10.323159,-7.4378601,0.49222927,-0.8022899,0.19099709,-0.3232191,0.11862865,-0.202657,-0.022900017,0.042459432,-0.024000834,0.045022538,-0.025449874,0.047803452,-0.027784909,0.052390147,-0.030518561,0.058181828
-0.47214677,0.83805508,-10.196307,-7.6403114,0.50700357,-0.79245473,0.1969074,-0.31942504,0.12232872,-0.2003042,-0.023666654,0.042008038,-0.024809799,0.044548078,-0.026306397,0.047303143,-0.028723946,0.05184529,-0.031558725,0.057583759
-0.48726307,0.82877157,-10.065479,-7.8406117,0.52157981,-0.78234442,0.20274175,-0.31552171,0.12598178,-0.19788305,-0.024424368,0.041542696,-0.025609384,0.04405891,-0.027153037,0.046787276,-0.029652228,0.051283398,-0.032587096,0.056966855
-0.50219623,0.81921337,-9.930712,-8.0386829,0.53595283,-0.77196297,0.20849809,-0.31151063,0.12958655,-0.19539448,-0.025172902,0.041063585,-0.026399321,0.043555222,-0.027989507,0.046256049,-0.030569444,0.050704683,-0.033603328,0.056331351
-0.5169412,0.80938411,-9.7920443,-8.2344473,0.55011752,-0.76131451,0.21417442,-0.30739338,0.13314176,-0.19283948,-0.025912003,0.040570887,-0.027179341,0.043037205,-0.028815526,0.045709664,-0.031475286,0.050109367,-0.03460708,0.055677487
-0.53149301,0.79928752,-9.6495147,-8.4278281,0.56406886,-0.75040324,0.21976875,-0.30317157,0.13664618,-0.19021902,-0.026641421,0.04006479,-0.027949183,0.042505057,-0.029630815,0.045148328,-0.032369448,0.049497673,-0.035598017,0.05500551
-0.54584676,0.78892744,-9.5031642,-8.6187491,0.57780193,-0.73923349,0.22527915,-0.29884684,0.14009859,-0.18753413,-0.027360912,0.039545484,-0.028708588,0.041958977,-0.030435101,0.044572254,-0.033251633,0.048869834,-0.036575808,0.054315674
-0.55999761,0.77830779,-9.3530348,-8.8071346,0.5913119,-0.72780965,0.2307037,-0.29442087,0.14349778,-0.18478586,-0.028070232,0.039013167,-0.029457299,0.041399174,-0.031228114,0.043981658,-0.034121544,0.048226086,-0.037540128,0.053608238
-0.57394083,0.76743257,-9.1991705,-8.9929098,0.604594,-0.71613621,0.23604052,-0.2898954,0.14684258,-0.18197526,-0.028769145,0.03846804,-0.030195068,0.040825857,-0.03200959,0.043376765,-0.034978892,0.04756667,-0.038490655,0.052883466
-0.58767175,0.75630587,-9.0416164,-9.1760006,0.61764358,-0.70421777,0.24128778,-0.28527216,0.15013183,-0.17910342,-0.029457416,0.037910308,-0.030921646,0.040239244,-0.032779267,0.042757799,-0.035823391,0.046891835,-0.039427076,0.052141632
-0.60118577,0.74493189,-8.8804192,-9.3563337,0.63045608,-0.69205899,0.24644365,-0.28055295,0.15336439,-0.17617146,-0.030134815,0.03734018,-0.031636792,0.039639553,-0.03353689,0.042124995,-0.036654761,0.046201832,-0.04034908,0.05138301
-0.61447841,0.73331489,-8.7156271,-9.5338366,0.64302702,-0.67966464,0.25150638,-0.27573959,0.15653915,-0.17318049,-0.030801117,0.03675787,-0.032340268,0.039027011,-0.034282206,0.041478589,-0.037472727,0.04549692,-0.041256363,0.050607885
-0.62754525,0.72145921,-8.5472898,-9.7084377,0.65535203,-0.66703955,0.25647423,-0.27083393,0.15965502,-0.17013168,-0.0314561,0.036163597,-0.033031841,0.038401846,-0.035014969,0.040818822,-0.038277019,0.04477736,-0.042148626,0.049816544
-0.64038194,0.70936929,-8.3754584,-9.8800661,0.66742683,-0.65418865,0.2613455,-0.26583787,0.16271093,-0.16702619,-0.032099547,0.035557582,-0.033711281,0.037764291,-0.035734937,0.040145941,-0.03906737,0.044043422,-0.043025576,0.049009282
-0.65298425,0.69704963,-8.2001851,-10.048652,0.67924724,-0.64111694,0.26611853,-0.26075332,0.16570583,-0.16386522,-0.032731246,0.034940051,-0.034378364,0.037114584,-0.036441872,0.039460195,-0.039843522,0.043295378,-0.043886925,0.048186397
-0.66534803,0.68450483,-8.021524,-10.214126,0.6908092,-0.62782951,0.2707917,-0.25558223,0.16863872,-0.16064997,-0.033350988,0.034311235,-0.035032871,0.036452968,-0.037135542,0.03876184,-0.040605219,0.042533504,-0.044732393,0.047348193
-0.67746921,0.67173955,-7.8395303,-10.376421,0.70210871,-0.61433152,0.27536343,-0.25032658,0.17150859,-0.15738168,-0.03395857,0.033671367,-0.035674586,0.035779686,-0.037815721,0.038051135,-0.041352214,0.041758083,-0.045561705,0.04649498
-0.68934381,0.65875852,-7.6542605,-10.535469,0.71314192,-0.60062819,0.27983218,-0.24498838,0.17431448,-0.1540616,-0.034553792,0.033020685,-0.0363033,0.035094991,-0.038482184,0.037328343,-0.042084262,0.040969402,-0.04637459,0.045627073
-0.70096797,0.64556655,-7.4657727,-10.691205,0.72390505,-0.58672483,0.28419643,-0.23956965,0.17705543,-0.150691,-0.03513646,0.032359429,-0.036918808,0.034399134,-0.039134717,0.036593731,-0.042801126,0.04016775,-0.047170786,0.044744791
-0.7123379,0.63216853,-7.2741261,-10.843563,0.73439446,-0.57262681,0.28845474,-0.23407248,0.17973053,-0.14727115,-0.035706385,0.031687845,-0.03752091,0.033692373,-0.039773106,0.03584757,-0.043502574,0.039353425,-0.047950036,0.043848457
-0.7234499,0.6185694,-7.0793814,-10.992479,0.74460658,-0.55833958,0.29260568,-0.22849894,0.18233889,-0.14380336,-0.036263381,0.03100618,-0.03810941,0.032974968,-0.040397146,0.035090135,-0.044188379,0.038526724,-0.048712089,0.042938402
-0.7343004,0.60477418,-6.8816003,-11.137891,0.75453799,-0.54386863,0.29664787,-0.22285116,0.18487964,-0.14028896,-0.036807269,0.030314686,-0.038684119,0.032247185,-0.041006636,0.034321706,-0.044858321,0.037687952,-0.049456702,0.042014957
-0.74488589,0.59078795,-6.6808462,-11.279737,0.76418534,-0.52921955,0.30057998,-0.21713127,0.18735193,-0.13672927,-0.037337874,0.029613617,-0.039244852,0.03150929,-0.041601379,0.033542563,-0.045512186,0.036837415,-0.050183637,0.04107846
-0.75520299,0.57661584,-6.4771833,-11.417956,0.77354542,-0.51439796,0.3044007,-0.21134144,0.18975497,-0.13312564,-0.037855025,0.028903232,-0.039791429,0.030761556,-0.042181187,0.032752994,-0.046149765,0.035975426,-0.050892663,0.040129254
-0.76524841,0.56226307,-6.2706774,-11.552489,0.78261512,-0.49940955,0.30810879,-0.20548385,0.19208795,-0.12947943,-0.038358558,0.02818379,-0.040323677,0.030004255,-0.042745874,0.031953286,-0.046770856,0.035102299,-0.051583556,0.039167684
-0.77501895,0.54773489,-6.0613953,-11.683278,0.79139144,-0.48426006,0.31170304,-0.19956073,0.19435012,-0.12579204,-0.038848312,0.027455556,-0.040841426,0.029237666,-0.043295262,0.031143734,-0.047375262,0.034218352,-0.052256098,0.0381941
-0.78451153,0.53303662,-5.8494051,-11.810265,0.79987152,-0.46895529,0.31518228,-0.1935743,0.19654075,-0.12206484,-0.039324134,0.026718796,-0.041344514,0.028462068,-0.043829177,0.030324632,-0.047962794,0.033323909,-0.052910079,0.037208856
-0.79372316,0.51817364,-5.6347759,-11.933395,0.80805259,-0.45350109,0.31854539,-0.18752682,0.19865913,-0.11829924,-0.039785873,0.025973779,-0.041832782,0.027677746,-0.044347454,0.029496279,-0.048533268,0.032419293,-0.053545295,0.036212309
-0.80265098,0.50315136,-5.4175782,-12.052613,0.815932,-0.43790337,0.3217913,-0.18142055,0.20070459,-0.11449665,-0.040233385,0.025220779,-0.042306078,0.026884985,-0.044849929,0.028658977,-0.049086507,0.031504835,-0.054161549,0.035204821
-0.8112922,0.48797528,-5.1978835,-12.167866,0.82350722,-0.42216807,0.32491898,-0.17525779,0.20267649,-0.11065852,-0.040666532,0.024460068,-0.042764256,0.026084074,-0.045336447,0.02781303,-0.049622339,0.030580865,-0.054758652,0.034186757
