x_linear_H0,y_linear_H0,x_linear_H1,y_linear_H1,x_circular_H0,y_circular_H0,x_circular_H1,y_circular_H1,x_elliptical_H0,y_elliptical_H0,x_elliptical_H1,y_elliptical_H1
0.84717875,0,-8.4987918,7.9783208,0.59904584,0.39707364,-12.303701,11.495022,0.72644979,0.28891351,-11.867319,11.100398
0.83516698,0,-8.6597088,7.8165609,0.59055224,0.40725006,-12.526821,11.271111,0.71614978,0.29631795,-12.084857,10.881996
0.82291044,0,-8.8177923,7.6517936,0.58188555,0.41724949,-12.745851,11.042855,0.70563988,0.3035936,-12.298447,10.659401
0.81041428,0,-8.9729809,7.484073,0.57304944,0.42706899,-12.960707,10.810329,0.69492452,0.31073833,-12.508006,10.432685
0.79768376,0,-9.1252142,7.3134542,0.5640476,0.43670571,-13.171304,10.573609,0.68400818,0.31775007,-12.713454,10.201924
0.78472418,0,-9.2744328,7.1399935,0.55488379,0.44615687,-13.377562,10.332773,0.67289543,0.32462681,-12.91471,9.9671944
0.7715409,0,-9.4205783,6.9637482,0.5455618,0.45541978,-13.579399,10.087902,0.66159087,0.33136657,-13.111695,9.7285729
0.75813937,0,-9.5635933,6.7847769,0.53608549,0.46449182,-13.776735,9.8390771,0.65009914,0.33796744,-13.304333,9.4861394
0.74452506,0,-9.7034214,6.6031391,0.52645872,0.47337044,-13.969495,9.586381,0.63842497,0.34442759,-13.492546,9.2399748
0.73070354,0,-9.8400075,6.4188954,0.51668543,0.48205318,-14.1576,9.3298985,0.62657312,0.35074521,-13.676262,8.9901613
0.71668041,0,-9.9732973,6.2321075,0.50676958,0.49053764,-14.340977,9.0697155,0.61454838,0.35691856,-13.855406,8.7367826
0.70246134,0,-10.103238,6.042838,0.49671517,0.49882153,-14.519553,8.8059197,0.60235563,0.36294598,-14.029909,8.4799241
0.68805203,0,-10.229777,5.8511505,0.48652625,0.50690263,-14.693257,8.5386,0.58999975,0.36882584,-14.199699,8.2196722
0.67345824,0,-10.352864,5.6571097,0.47620689,0.51477878,-14.862018,8.2678468,0.57748568,0.37455658,-14.36471,7.9561148
0.6586858,0,-10.47245,5.4607812,0.46576119,0.52244792,-15.025769,7.9937518,0.56481841,0.3801367,-14.524874,7.6893413
0.64374054,0,-10.588486,5.2622313,0.4551933,0.52990809,-15.184444,7.7164082,0.55200296,0.38556477,-14.680127,7.4194421
0.62862837,0,-10.700925,5.0615274,0.44450738,0.53715737,-15.337978,7.4359104,0.53904438,0.39083939,-14.830405,7.1465091
0.61335521,0,-10.809721,4.8587379,0.43370763,0.54419395,-15.486308,7.152354,0.52594776,0.39595926,-14.975648,6.8706353
0.59792705,0,-10.91483,4.6539318,0.42279827,0.55101612,-15.629373,6.8658362,0.51271822,0.40092311,-15.115795,6.591915
0.58234989,0,-11.016207,4.4471791,0.41178356,0.55762221,-15.767115,6.5764549,0.49936091,0.40572975,-15.250789,6.3104437
0.56662977,0,-11.113812,4.2385504,0.40066775,0.56401066,-15.899475,6.2843097,0.48588102,0.41037803,-15.380573,6.0263177
0.55077276,0,-11.207603,4.0281174,0.38945516,0.57018,-16.026398,5.9895009,0.47228375,0.41486689,-15.505094,5.7396349
0.53478497,0,-11.29754,3.8159523,0.37815008,0.57612884,-16.147832,5.6921303,0.45857433,0.4191953,-15.624298,5.450494
0.51867251,0,-11.383586,3.6021281,0.36675685,0.58185586,-16.263723,5.3923005,0.44475801,0.42336232,-15.738135,5.1589947
0.50244153,0,-11.465705,3.3867186,0.35527981,0.58735984,-16.374023,5.0901152,0.43084006,0.42736706,-15.846556,4.8652377
0.48609821,0,-11.543859,3.1697981,0.34372334,0.59263965,-16.478683,4.7856792,0.41682577,0.43120868,-15.949514,4.5693249
0.46964872,0,-11.618017,2.9514417,0.3320918,0.59769423,-16.577658,4.4790982,0.40272046,0.43488643,-16.046965,4.2713588
0.45309929,0,-11.688144,2.731725,0.32038958,0.60252261,-16.670904,4.1704789,0.38852943,0.43839959,-16.138865,3.9714431
0.43645612,0,-11.754211,2.5107243,0.30862108,0.60712391,-16.75838,3.8599287,0.37425803,0.44174753,-16.225173,3.669682
0.41972544,0,-11.816186,2.2885166,0.2967907,0.61149734,-16.840044,3.5475561,0.35991159,0.44492967,-16.30585,3.3661809
0.40291349,0,-11.874043,2.0651791,0.28490286,0.61564218,-16.91586,3.2334703,0.34549547,0.44794548,-16.380859,3.0610458
0.38602652,0,-11.927754,1.8407898,0.27296197,0.61955781,-16.985792,2.9177812,0.33101501,0.45079452,-16.450165,2.7543834
0.36907078,0,-11.977293,1.6154271,0.26097245,0.62324369,-17.049807,2.6005996,0.31647558,0.45347639,-16.513734,2.4463011
0.35205252,0,-12.022637,1.38917,0.24893872,0.62669936,-17.107872,2.2820368,0.30188254,0.45599076,-16.571536,2.1369071
0.33497799,0,-12.063764,1.1620976,0.23686521,0.62992445,-17.159958,1.9622051,0.28724126,0.45833736,-16.62354,1.8263101
0.31785345,0,-12.100653,0.93428967,0.22475633,0.63291869,-17.206039,1.641217,0.27255708,0.46051599,-16.669722,1.5146195
0.30068513,0,-12.133284,0.70582639,0.21261649,0.63568186,-17.246088,1.3191858,0.25783537,0.46252649,-16.710054,1.2019451
0.28347927,0,-12.161639,0.47678815,0.20045012,0.63821386,-17.280084,0.99622541,0.24308147,0.46436879,-16.744515,0.88839745
0.26624211,0,-12.185703,0.24725572,0.1882616,0.64051465,-17.308004,0.67245007,0.22830073,0.46604286,-16.773084,0.57408732
0.24897986,0,-12.20546,0.017310165,0.17605535,0.64258429,-17.329831,0.34797458,0.21349847,0.46754875,-16.795742,0.25912605
0.23169872,0,-12.220897,-0.21296719,0.16383574,0.64442291,-17.345548,0.022914118,0.19868002,0.46888654,-16.812473,-0.05637466
0.21440488,0,-12.232002,-0.44349477,0.15160715,0.64603073,-17.35514,-0.30261576,0.18385067,0.4700564,-16.823262,-0.37230274
0.19710451,0,-12.238766,-0.67419083,0.13937394,0.64740805,-17.358596,-0.62849916,0.16901572,0.47105855,-16.828096,-0.68854584
0.17980375,0,-12.24118,-0.90497343,0.12714045,0.64855527,-17.355906,-0.95461989,0.15418045,0.47189327,-16.826967,-1.0049913
0.16250873,0,-12.239237,-1.1357605,0.11491103,0.64947285,-17.347061,-1.2808615,0.13935009,0.47256091,-16.819865,-1.3215263
0.14522556,0,-12.232931,-1.3664697,0.10268997,0.65016133,-17.332057,-1.6071075,0.12452989,0.47306185,-16.806784,-1.6380377
0.12796029,0,-12.222259,-1.597019,0.090481586,0.65062134,-17.31089,-1.9332408,0.10972504,0.47339656,-16.787722,-1.9544123
0.11071897,0,-12.207218,-1.8273258,0.078290135,0.65085361,-17.283558,-2.2591448,0.094940734,0.47356556,-16.762677,-2.2705369
0.093507621,0,-12.187808,-2.0573079,0.066119872,0.65085891,-17.250064,-2.5847023,0.080182123,0.47356942,-16.731649,-2.5862979
0.076332214,0,-12.164029,-2.2868828,0.053975025,0.65063812,-17.210411,-2.9097963,0.065454333,0.47340877,-16.694641,-2.9015821
0.059198691,0,-12.135885,-2.5159682,0.041859795,0.65019218,-17.164604,-3.2343098,0.050762459,0.4730843,-16.651658,-3.216276
0.042112958,0,-12.103378,-2.7444818,0.029778357,0.64952213,-17.112651,-3.5581258,0.036111563,0.47259677,-16.602707,-3.5302663
0.025080877,0,-12.066516,-2.9723415,0.017734858,0.64862906,-17.054562,-3.8811274,0.021506674,0.47194697,-16.547798,-3.8434397
0.0081082716,0,-12.025305,-3.1994652,0.0057334133,0.64751416,-16.99035,-4.2031979,0.0069527854,0.47113576,-16.486941,-4.1556832
-0.0087990797,0,-11.979754,-3.4257709,-0.0062218895,0.64617869,-16.920029,-4.5242207,-0.0075451487,0.47016406,-16.420151,-4.4668838
-0.025635445,0,-11.929874,-3.651177,-0.018126997,0.64462397,-16.843616,-4.8440794,-0.021982212,0.46903283,-16.347444,-4.7769289
-0.042395138,0,-11.875676,-3.8756019,-0.02997789,0.64285141,-16.76113,-5.162658,-0.036353531,0.4677431,-16.268837,-5.0857059
-0.059072526,0,-11.817174,-4.0989643,-0.041770584,0.64086249,-16.672592,-5.4798406,-0.050654273,0.46629596,-16.18435,-5.3931028
-0.075662024,0,-11.754384,-4.3211833,-0.053501131,0.63865877,-16.578026,-5.7955118,-0.064879651,0.46469251,-16.094006,-5.6990079
-0.092158103,0,-11.687322,-4.5421781,-0.06516562,0.63624187,-16.477457,-6.1095566,-0.079024922,0.46293396,-15.997829,-6.0033096
-0.10855529,0,-11.616006,-4.7618684,-0.076760182,0.63361349,-16.370914,-6.4218604,-0.093085393,0.46102153,-15.895847,-6.3058971
-0.12484816,0,-11.540457,-4.9801742,-0.088280984,0.63077539,-16.258425,-6.732309,-0.10705642,0.45895651,-15.788086,-6.6066599
-0.14103137,0,-11.460697,-5.1970157,-0.09972424,0.6277294,-16.140025,-7.0407888,-0.1209334,0.45674023,-15.674579,-6.905488
-0.15709961,0,-11.376747,-5.412314,-0.1110862,0.62447744,-16.015746,-7.3471867,-0.13471181,0.45437408,-15.555359,-7.2022719
-0.17304765,0,-11.288633,-5.6259901,-0.12236317,0.62102147,-15.885626,-7.6513904,-0.14838714,0.45185949,-15.430459,-7.4969029
-0.18887032,0,-11.19638,-5.8379658,-0.13355149,0.61736353,-15.749703,-7.9532879,-0.16195497,0.44919795,-15.299919,-7.7892727
-0.20456252,0,-11.100017,-6.0481634,-0.14464754,0.61350572,-15.608018,-8.2527682,-0.17541091,0.44639098,-15.163776,-8.0792738
-0.2201192,0,-10.999573,-6.2565056,-0.15564778,0.60945021,-15.460615,-8.5497208,-0.18875066,0.44344016,-15.022072,-8.3667994
-0.2355354,0,-10.895079,-6.4629158,-0.16654868,0.60519923,-15.307538,-8.8440362,-0.20196994,0.44034712,-14.874851,-8.6517434
-0.25080622,0,-10.786566,-6.6673178,-0.17734678,0.60075507,-15.148836,-9.1356055,-0.21506456,0.43711352,-14.722159,-8.9340005
-0.26592684,0,-10.674069,-6.8696364,-0.18803868,0.59612009,-14.984556,-9.4243208,-0.22803039,0.43374108,-14.564041,-9.2134664
-0.28089251,0,-10.557622,-7.0697965,-0.198621,0.5912967,-14.814751,-9.7100749,-0.24086334,0.43023154,-14.400549,-9.4900374
-0.29569855,0,-10.437263,-7.2677243,-0.20909045,0.58628736,-14.639474,-9.9927617,-0.25355941,0.42658672,-14.231734,-9.763611
-0.31034036,0,-10.313029,-7.4633461,-0.21944377,0.58109462,-14.458781,-10.272276,-0.26611466,0.42280844,-14.057648,-10.034085
-0.32481342,0,-10.184961,-7.6565894,-0.22967777,0.57572105,-14.27273,-10.548514,-0.27852521,0.4188986,-13.878349,-10.30136
-0.33911329,0,-10.053098,-7.8473823,-0.23978931,0.5701693,-14.081379,-10.821372,-0.29078725,0.41485911,-13.693893,-10.565335
-0.35323561,0,-9.9174852,-8.0356535,-0.24977529,0.56444207,-13.884791,-11.090748,-0.30289703,0.41069193,-13.504339,-10.825911
-0.36717609,0,-9.7781648,-8.2213328,-0.25963271,0.5585421,-13.683029,-11.356542,-0.3148509,0.40639907,-13.309749,-11.082992
-0.38093056,0,-9.6351825,-8.4043508,-0.26935858,0.55247219,-13.476159,-11.618653,-0.32664526,0.40198256,-13.110186,-11.33648
-0.39449488,0,-9.4885849,-8.5846388,-0.27895001,0.54623519,-13.264248,-11.876983,-0.33827657,0.39744448,-12.905716,-11.586281
-0.40786505,0,-9.3384203,-8.762129,-0.28840414,0.539834,-13.047365,-12.131435,-0.34974139,0.39278693,-12.696404,-11.832301
-0.42103711,0,-9.1847381,-8.9367548,-0.2977182,0.53327158,-12.825582,-12.381913,-0.36103635,0.38801207,-12.482321,-12.074447
-0.43400723,0,-9.027589,-9.1084503,-0.30688946,0.52655091,-12.598972,-12.628322,-0.37215813,0.38312206,-12.263536,-12.312627
-0.44677164,0,-8.8670251,-9.2771506,-0.31591526,0.51967503,-12.36761,-12.870569,-0.38310352,0.37811912,-12.040123,-12.546751
-0.45932667,0,-8.7030998,-9.4427917,-0.32479301,0.51264703,-12.131572,-13.108561,-0.39386937,0.3730055,-11.812154,-12.77673
-0.47166875,0,-8.5358679,-9.605311,-0.33352017,0.50547003,-11.890937,-13.342209,-0.40445261,0.36778347,-11.579706,-13.002477
-0.48379437,0,-8.3653853,-9.7646464,-0.34209428,0.4981472,-11.645786,-13.571422,-0.41485025,0.36245533,-11.342858,-13.223906
-0.49570016,0,-8.1917092,-9.9207374,-0.35051295,0.49068175,-11.3962,-13.796115,-0.42505938,0.35702341,-11.101687,-13.440933
-0.50738281,0,-8.014898,-10.073524,-0.35877383,0.48307692,-11.142263,-14.016199,-0.43507717,0.35149009,-10.856275,-13.653473
-0.51883912,0,-7.8350114,-10.222948,-0.36687466,0.47533599,-10.884061,-14.231592,-0.44490087,0.34585774,-10.606704,-13.861447
-0.53006597,0,-7.6521102,-10.368952,-0.37481324,0.46746229,-10.62168,-14.44221,-0.45452782,0.34012878,-10.35306,-14.064772
-0.54106035,0,-7.4662565,-10.511479,-0.38258744,0.45945917,-10.35521,-14.647971,-0.46395542,0.33430565,-10.095427,-14.263372
-0.55181935,0,-7.2775133,-10.650475,-0.3901952,0.45133001,-10.084739,-14.848797,-0.47318119,0.32839082,-9.8338923,-14.45717
-0.56234015,0,-7.0859449,-10.785886,-0.39763453,0.44307823,-9.8103617,-15.044608,-0.4822027,0.32238677,-9.5685457,-14.646089
-0.57262002,0,-6.8916168,-10.917659,-0.4049035,0.43470728,-9.5321696,-15.23533,-0.49101762,0.316296,-9.2994772,-14.830057
-0.58265636,0,-6.6945954,-11.045742,-0.41200026,0.42622063,-9.2502579,-15.420887,-0.49962371,0.31012106,-9.0267785,-15.009002
-0.59244663,0,-6.4949481,-11.170086,-0.41892303,0.4176218,-8.9647229,-15.601206,-0.50801879,0.30386449,-8.7505429,-15.182853
-0.60198841,0,-6.2927436,-11.290641,-0.42567009,0.40891431,-8.6756624,-15.776218,-0.51620081,0.29752886,-8.4708649,-15.351542
-0.61127939,0,-6.0880514,-11.40736,-0.43223981,0.40010171,-8.3831754,-15.945851,-0.52416776,0.29111676,-8.1878405,-15.515003
-0.62031735,0,-5.8809421,-11.520197,-0.43863061,0.39118759,-8.0873624,-16.110041,-0.53191774,0.28463078,-7.9015669,-15.673171
-0.62910016,0,-5.6714871,-11.629107,-0.44484099,0.38217554,-7.7883251,-16.26872,-0.53944894,0.27807355,-7.6121429,-15.825983
-0.63762582,0,-5.4597588,-11.734046,-0.45086954,0.37306919,-7.4861667,-16.421826,-0.54675963,0.2714477,-7.3196682,-15.973378
-0.6458924,0,-5.2458308,-11.834973,-0.4567149,0.36387216,-7.1809913,-16.569297,-0.55384816,0.26475589,-7.0242438,-16.115296
-0.6538981,0,-5.0297771,-11.931846,-0.46237578,0.35458813,-6.8729047,-16.711073,-0.56071299,0.25800076,-6.725972,-16.251681
-0.6616412,0,-4.8116728,-12.024626,-0.46785098,0.34522077,-6.5620134,-16.847098,-0.56735265,0.251185,-6.4249563,-16.382477
-0.6691201,0,-4.591594,-12.113274,-0.47313936,0.33577375,-6.2484253,-16.977315,-0.57376575,0.24431129,-6.121301,-16.50763
-0.6763333,0,-4.3696172,-12.197756,-0.47823986,0.32625078,-5.9322494,-17.10167,-0.57995102,0.23738231,-5.8151118,-16.627089
-0.6832794,0,-4.1458201,-12.278035,-0.4831515,0.31665557,-5.6135956,-17.220114,-0.58590725,0.23040077,-5.5064954,-16.740804
-0.68995709,0,-3.9202809,-12.354078,-0.48787334,0.30699185,-5.292575,-17.332595,-0.59163333,0.22336938,-5.1955592,-16.848729
-0.6963652,0,-3.6930785,-12.425852,-0.49240456,0.29726334,-4.9692996,-17.439067,-0.59712823,0.21629085,-4.8824121,-16.950817
-0.70250262,0,-3.4642927,-12.493328,-0.49674437,0.28747379,-4.6438824,-17.539485,-0.60239103,0.20916791,-4.5671633,-17.047026
-0.70836837,0,-3.2340037,-12.556476,-0.50089208,0.27762693,-4.3164371,-17.633805,-0.60742087,0.20200327,-4.2499235,-17.137313
-0.71396157,0,-3.0022926,-12.615269,-0.50484707,0.26772652,-3.9870786,-17.721986,-0.612217,0.19479966,-3.9308037,-17.221641
-0.71928143,0,-2.769241,-12.66968,-0.50860878,0.25777631,-3.6559224,-17.803991,-0.61677874,0.18755982,-3.6099161,-17.299971
-0.72432728,0,-2.5349309,-12.719685,-0.51217674,0.24778005,-3.3230849,-17.879782,-0.62110552,0.18028647,-3.2873735,-17.372268
-0.72909855,0,-2.2994452,-12.765261,-0.51555053,0.2377415,-2.988683,-17.949325,-0.62519685,0.17298235,-2.9632895,-17.4385
-0.73359475,0,-2.062867,-12.806387,-0.51872983,0.22766441,-2.6528346,-18.012587,-0.62905231,0.16565019,-2.6377783,-17.498637
-0.73781553,0,-1.8252801,-12.843043,-0.52171436,0.21755253,-2.3156581,-18.06954,-0.6326716,0.15829272,-2.3109547,-17.552649
-0.7417606,0,-1.5867687,-12.87521,-0.52450395,0.2074096,-1.9772726,-18.120155,-0.63605447,0.15091265,-1.9829343,-17.60051
-0.74542981,0,-1.3474173,-12.902872,-0.52709848,0.19723938,-1.6377977,-18.164406,-0.63920079,0.14351273,-1.6538332,-17.642195
-0.74882309,0,-1.1073111,-12.926014,-0.52949789,0.18704558,-1.2973535,-18.202271,-0.6421105,0.13609565,-1.3237679,-17.677684
-0.75194047,0,-0.86653538,-12.944623,-0.53170221,0.17683195,-0.95606062,-18.23373,-0.64478364,0.12866414,-0.99285548,-17.706956
-0.75478209,0,-0.62517586,-12.958686,-0.53371154,0.16660219,-0.61404021,-18.258762,-0.64722031,0.1212209,-0.66121344,-17.729993
-0.75734819,0,-0.38331859,-12.968194,-0.53552604,0.15636002,-0.27141371,-18.277352,-0.64942071,0.11376863,-0.32895969,-17.746781
-0.75963909,0,-0.14104988,-12.973138,-0.53714595,0.14610913,0.07169705,-18.289487,-0.65138515,0.10631001,0.0037875404,-17.757306
-0.76165524,0,0.10154372,-12.973511,-0.53857158,0.1358532,0.41516992,-18.295153,-0.65311398,0.098847723,0.33690968,-17.761557
-0.76339715,0,0.34437544,-12.969308,-0.5398033,0.1255959,0.75888249,-18.294343,-0.65460766,0.091384439,0.6702879,-17.759525
-0.76486547,0,0.58735834,-12.960524,-0.54084156,0.11534087,1.1027121,-18.287048,-0.65586673,0.083922812,1.0038032,-17.751205
-0.76606092,0,0.83040531,-12.947159,-0.54168687,0.10509176,1.446536,-18.273265,-0.65689182,0.076465487,1.3373362,-17.736592
-0.76698431,0,1.0734291,-12.929211,-0.54233981,0.094852174,1.7902312,-18.252991,-0.65768362,0.069015094,1.6707677,-17.715685
-0.76763657,0,1.3163425,-12.906682,-0.54280103,0.084625711,2.1336747,-18.226226,-0.65824293,0.06157425,2.0039781,-17.688483
-0.76801871,0,1.5590581,-12.879575,-0.54307124,0.074415945,2.4767434,-18.192972,-0.65857061,0.054145554,2.336848,-17.654989
-0.76813183,0,1.8014885,-12.847894,-0.54315123,0.064226427,2.8193141,-18.153234,-0.65866761,0.046731591,2.6692578,-17.615209
-0.76797714,0,2.0435463,-12.811646,-0.54304184,0.054060687,3.161264,-18.107019,-0.65853496,0.039334928,3.001088,-17.56915
-0.76755591,0,2.2851442,-12.770838,-0.54274399,0.043922228,3.50247,-18.054336,-0.65817377,0.031958116,3.3322192,-17.51682
-0.76686954,0,2.5261949,-12.72548,-0.54225866,0.033814528,3.8428092,-17.995198,-0.65758521,0.024603684,3.6625321,-17.458233
-0.7659195,0,2.7666113,-12.675583,-0.54158687,0.023741038,4.1821592,-17.929617,-0.65677055,0.017274143,3.9919076,-17.393401
-0.76470734,0,3.0063064,-12.621159,-0.54072975,0.01370518,4.5203974,-17.857611,-0.65573114,0.0099719835,4.3202268,-17.322342
-0.76323473,0,3.2451932,-12.562224,-0.53968845,0.0037103466,4.8574018,-17.779198,-0.65446838,0.0026996743,4.647371,-17.245074
-0.76150338,0,3.4831852,-12.498793,-0.53846421,-0.0062400986,5.1930504,-17.694399,-0.65298376,-0.004540338,4.9732218,-17.161617
-0.75951514,0,3.7201959,-12.430885,-0.53705831,-0.016142825,5.5272219,-17.603238,-0.65127886,-0.01174563,5.2976613,-17.071995
-0.7572719,0,3.9561391,-12.358517,-0.5354721,-0.025994535,5.8597951,-17.50574,-0.6493553,-0.018913802,5.6205717,-16.976233
-0.75477566,0,4.1909291,-12.281712,-0.53370699,-0.035791963,6.1906494,-17.401933,-0.64721479,-0.026042478,5.9418359,-16.874359
-0.7520285,0,4.4244802,-12.200491,-0.53176445,-0.045531882,6.5196647,-17.291849,-0.64485912,-0.03312931,6.2613371,-16.766402
-0.74903257,0,4.6567073,-12.114879,-0.52964601,-0.055211096,6.8467215,-17.175518,-0.64229013,-0.040171972,6.578959,-16.652394
-0.74579012,0,4.8875255,-12.024902,-0.52735325,-0.06482645,7.1717006,-17.052976,-0.63950975,-0.04716817,6.8945861,-16.53237
-0.74230345,0,5.1168506,-11.930587,-0.52488781,-0.074374825,7.4944837,-16.924261,-0.63651996,-0.054115634,7.2081031,-16.406366
-0.73857497,0,5.3445986,-11.831963,-0.52225137,-0.083853142,7.8149531,-16.789412,-0.63332281,-0.061012122,7.5193958,-16.274421
-0.73460715,0,5.5706861,-11.729061,-0.5194457,-0.093258361,8.1329917,-16.648469,-0.62992043,-0.067855424,7.8283502,-16.136575
-0.73040253,0,5.7950301,-11.621912,-0.51647259,-0.10258748,8.4484833,-16.501479,-0.62631501,-0.074643358,8.1348535,-15.992872
-0.72596375,0,6.0175483,-11.51055,-0.51333389,-0.11183755,8.7613124,-16.348485,-0.62250878,-0.081373772,8.4387932,-15.843356
-0.72129349,0,6.2381589,-11.395011,-0.51003152,-0.12100565,9.0713645,-16.189538,-0.61850407,-0.088044545,8.740058,-15.688076
-0.71639453,0,6.4567807,-11.275331,-0.50656743,-0.13008892,9.3785256,-16.024687,-0.61430324,-0.094653591,9.0385372,-15.527079
-0.7112697,0,6.6733332,-11.151548,-0.50294363,-0.13908452,9.6826831,-15.853985,-0.60990873,-0.10119885,9.3341212,-15.360418
-0.70592191,0,6.8877364,-11.023703,-0.49916217,-0.14798967,9.9837251,-15.677488,-0.60532304,-0.1076783,9.6267011,-15.188146
-0.70035413,0,7.0999112,-10.891836,-0.49522516,-0.15680165,10.281541,-15.495251,-0.60054871,-0.11408996,9.9161691,-15.01032
-0.69456941,0,7.3097791,-10.75599,-0.49113474,-0.16551776,10.57602,-15.307335,-0.59558835,-0.12043186,10.202418,-14.826996
-0.68857085,0,7.5172624,-10.616209,-0.48689312,-0.17413536,10.867055,-15.1138,-0.59044463,-0.12670209,10.485343,-14.638235
-0.68236161,0,7.7222842,-10.47254,-0.48250252,-0.18265187,11.154537,-14.91471,-0.58512026,-0.13289875,10.764839,-14.444097
-0.67594494,0,7.9247684,-10.325029,-0.47796525,-0.19106473,11.43836,-14.710131,-0.579618,-0.13902001,11.040802,-14.244648
-0.66932412,0,8.1246396,-10.173725,-0.47328362,-0.19937147,11.718419,-14.50013,-0.5739407,-0.14506405,11.313131,-14.039953
-0.66250249,0,8.3218236,-10.018678,-0.46846001,-0.20756963,11.99461,-14.284776,-0.5680912,-0.15102909,11.581723,-13.830079
-0.65548348,0,8.5162468,-9.8599387,-0.46349681,-0.21565683,12.266831,-14.064141,-0.56207244,-0.15691339,11.846479,-13.615097
-0.64827053,0,8.7078366,-9.6975605,-0.45839649,-0.22363073,12.534979,-13.838298,-0.55588739,-0.16271525,12.1073,-13.395077
-0.64086716,0,8.8965214,-9.5315972,-0.45316152,-0.23148904,12.798956,-13.607324,-0.54953906,-0.16843301,12.36409,-13.170093
-0.63327695,0,9.0822306,-9.3621044,-0.44779443,-0.23922953,13.058662,-13.371294,-0.54303051,-0.17406505,12.616751,-12.940221
-0.62550351,0,9.2648945,-9.1891387,-0.44229778,-0.24685003,13.314,-13.130289,-0.53636484,-0.17960978,12.865191,-12.705537
-0.61755052,0,9.4444445,-9.0127583,-0.43667416,-0.2543484,13.564875,-12.884389,-0.5295452,-0.18506564,13.109314,-12.466121
-0.60942168,0,9.6208132,-8.8330225,-0.4309262,-0.26172259,13.811193,-12.633679,-0.52257478,-0.19043115,13.349031,-12.222053
-0.60112077,0,9.793934,-8.6499919,-0.42505657,-0.26897057,14.052861,-12.378241,-0.5154568,-0.19570483,13.58425,-11.973416
