x_oam_H0,y_oam_H0,x_oam_H1,y_oam_H1,x_mixed_H0,y_mixed_H0,x_mixed_H1,y_mixed_H1
0.89064451,0.00092374674,1.0280738,-1.243147,-0.034257598,-0.0081691122,14.275015,-11.124223
0.89130444,0.00075902516,1.0510253,-1.2299058,-0.033809477,-0.0084251597,14.482655,-10.853368
0.89196743,0.00059784262,1.0737233,-1.2162343,-0.033352492,-0.0086763228,14.68516,-10.578643
0.89263341,0.0004402383,1.0961598,-1.2021373,-0.032886913,-0.0089225602,14.882459,-10.300143
0.89330229,0.00028624968,1.1183267,-1.1876198,-0.032413013,-0.0091638329,15.07448,-10.017967
0.89397399,0.00013591254,1.1402162,-1.1726869,-0.031931063,-0.0094001043,15.261155,-9.7322172
0.89464844,-1.073905e-05,1.1618206,-1.157344,-0.031441335,-0.0096313402,15.442417,-9.4429931
0.89532554,-0.00015367269,1.183132,-1.1415965,-0.0309441,-0.0098575086,15.618202,-9.150398
0.89600522,-0.00029285769,1.2041429,-1.1254499,-0.030439631,-0.01007858,15.788447,-8.8545356
0.89668739,-0.00042826505,1.224846,-1.1089101,-0.0299282,-0.010294527,15.95309,-8.555511
0.89737198,-0.00055986743,1.2452337,-1.0919829,-0.029410077,-0.010505324,16.112073,-8.2534302
0.89805889,-0.00068763919,1.2652989,-1.0746742,-0.028885534,-0.010710949,16.265339,-7.9484006
0.89874804,-0.00081155637,1.2850344,-1.0569903,-0.028354841,-0.010911382,16.412833,-7.6405304
0.89943936,-0.00093159667,1.3044332,-1.0389374,-0.027818269,-0.011106603,16.554502,-7.3299289
0.90013275,-0.0010477394,1.3234884,-1.0205218,-0.027276087,-0.011296598,16.690296,-7.0167064
0.90082814,-0.0011599657,1.3421932,-1.0017503,-0.026728562,-0.011481352,16.820166,-6.7009742
0.90152545,-0.0012682581,1.360541,-0.98262932,-0.026175964,-0.011660853,16.944065,-6.3828444
0.90222458,-0.001372601,1.3785252,-0.96316577,-0.025618558,-0.011835092,17.061949,-6.0624298
0.90292545,-0.0014729803,1.3961395,-0.94336653,-0.02505661,-0.012004062,17.173776,-5.7398445
0.903628,-0.0015693835,1.4133776,-0.92323863,-0.024490385,-0.012167758,17.279505,-5.4152028
0.90433212,-0.0016617999,1.4302332,-0.90278922,-0.023920145,-0.012326176,17.3791,-5.0886202
0.90503774,-0.0017502201,1.4467006,-0.88202555,-0.023346153,-0.012479315,17.472523,-4.7602127
0.90574477,-0.0018346367,1.4627737,-0.86095501,-0.022768669,-0.012627177,17.559741,-4.4300969
0.90645315,-0.0019150434,1.4784469,-0.83958506,-0.022187951,-0.012769765,17.640723,-4.0983902
0.90716277,-0.0019914359,1.4937146,-0.81792331,-0.021604258,-0.012907083,17.71544,-3.7652103
0.90787357,-0.0020638112,1.5085713,-0.79597744,-0.021017844,-0.013039139,17.783866,-3.4306757
0.90858545,-0.0021321679,1.5230118,-0.77375525,-0.020428964,-0.013165943,17.845974,-3.0949053
0.90929835,-0.0021965062,1.5370309,-0.75126463,-0.019837869,-0.013287504,17.901743,-2.7580183
0.91001217,-0.0022568278,1.5506237,-0.72851357,-0.01924481,-0.013403836,17.951153,-2.4201346
0.91072685,-0.0023131357,1.5637852,-0.70551015,-0.018650033,-0.013514953,17.994185,-2.0813741
0.9114423,-0.0023654347,1.5765109,-0.68226254,-0.018053786,-0.013620873,18.030824,-1.7418574
0.91215844,-0.002413731,1.5887961,-0.65877899,-0.017456312,-0.013721614,18.061058,-1.401705
0.91287519,-0.002458032,1.6006366,-0.63506786,-0.016857853,-0.013817196,18.084873,-1.0610379
0.91359247,-0.0024983469,1.612028,-0.61113757,-0.016258647,-0.013907642,18.102263,-0.71997725
0.91431022,-0.0025346861,1.6229664,-0.58699661,-0.015658931,-0.013992975,18.11322,-0.37864423
0.91502835,-0.0025670615,1.6334478,-0.56265356,-0.01505894,-0.01407322,18.11774,-0.037160225
0.91574678,-0.0025954863,1.6434685,-0.53811707,-0.014458906,-0.014148406,18.115821,0.30435337
0.91646544,-0.0026199752,1.6530249,-0.51339586,-0.013859057,-0.014218561,18.107464,0.64577511
0.91718426,-0.0026405442,1.6621136,-0.48849872,-0.013259621,-0.014283715,18.09267,0.9869836
0.91790315,-0.0026572106,1.6707315,-0.46343449,-0.012660822,-0.014343901,18.071446,1.3278575
0.91862206,-0.0026699931,1.6788753,-0.43821207,-0.01206288,-0.014399153,18.043798,1.6682756
0.9193409,-0.0026789116,1.6865422,-0.41284043,-0.011466014,-0.014449506,18.009736,2.0081169
0.9200596,-0.0026839874,1.6937296,-0.38732859,-0.010870439,-0.014494997,17.969272,2.3472604
0.92077809,-0.002685243,1.7004347,-0.36168561,-0.010276369,-0.014535663,17.922419,2.6855856
0.9214963,-0.0026827021,1.7066553,-0.33592061,-0.0096840115,-0.014571546,17.869195,3.022972
0.92221416,-0.0026763897,1.712389,-0.31004274,-0.0090935744,-0.014602685,17.809617,3.3592998
0.92293161,-0.0026663319,1.7176339,-0.2840612,-0.0085052608,-0.014629124,17.743707,3.6944493
0.92364857,-0.0026525561,1.7223881,-0.25798522,-0.007919271,-0.014650907,17.671487,4.0283012
0.92436497,-0.0026350908,1.7266498,-0.23182407,-0.0073358023,-0.014668078,17.592984,4.3607368
0.92508076,-0.0026139657,1.7304177,-0.20558706,-0.0067550487,-0.014680684,17.508224,4.6916378
0.92579586,-0.0025892114,1.7336902,-0.1792835,-0.0061772007,-0.014688774,17.417238,5.0208865
0.92651021,-0.0025608599,1.7364663,-0.15292275,-0.005602446,-0.014692395,17.320057,5.3483658
0.92722375,-0.002528944,1.7387449,-0.12651417,-0.0050309685,-0.014691598,17.216717,5.6739591
0.92793641,-0.0024934977,1.7405252,-0.10006716,-0.0044629489,-0.014686435,17.107253,5.9975505
0.92864813,-0.0024545561,1.7418066,-0.073591122,-0.0038985647,-0.014676958,16.991704,6.319025
0.92935885,-0.0024121549,1.7425886,-0.04709546,-0.0033379897,-0.014663221,16.870111,6.6382681
0.93006852,-0.0023663314,1.742871,-0.020589597,-0.0027813944,-0.014645277,16.742516,6.9551662
0.93077707,-0.0023171232,1.7426536,0.0059170435,-0.0022289457,-0.014623183,16.608966,7.2696065
0.93148444,-0.0022645694,1.7419365,0.032415037,-0.001680807,-0.014596996,16.469507,7.5814771
0.93219058,-0.0022087095,1.7407199,0.058894964,-0.0011371383,-0.014566772,16.324188,7.8906671
0.93289544,-0.0021495844,1.7390043,0.085347408,-0.00059809583,-0.014532571,16.173061,8.1970663
0.93359895,-0.0020872354,1.7367902,0.11176296,-6.3832322e-05,-0.014494451,16.01618,8.5005658
0.93430107,-0.0020217049,1.7340785,0.13813224,0.00046550308,-0.014452474,15.8536,8.8010574
0.93500174,-0.001953036,1.7308701,0.16444586,0.00098976489,-0.014406699,15.685378,9.0984342
0.93570091,-0.0018812726,1.7271662,0.19069447,0.0015088113,-0.01435719,15.511575,9.3925903
0.93639853,-0.0018064595,1.722968,0.21686873,0.002022504,-0.014304008,15.332251,9.683421
0.93709455,-0.0017286419,1.718277,0.24295933,0.0025307086,-0.014247216,15.147471,9.9708228
0.93778892,-0.0016478659,1.7130949,0.268957,0.0030332942,-0.01418688,14.957299,10.254693
0.93848161,-0.0015641785,1.7074235,0.2948525,0.0035301338,-0.014123062,14.761803,10.534931
0.93917255,-0.0014776271,1.7012649,0.32063661,0.0040211038,-0.01405583,14.561053,10.811437
0.93986171,-0.0013882596,1.6946212,0.34630016,0.0045060846,-0.013985248,14.35512,11.084113
0.94054904,-0.0012961249,1.6874948,0.37183403,0.0049849601,-0.013911382,14.144076,11.35286
0.9412345,-0.0012012722,1.6798882,0.39722913,0.0054576182,-0.013834301,13.927997,11.617584
0.94191805,-0.0011037514,1.671804,0.42247644,0.0059239502,-0.013754071,13.706959,11.878191
0.94259965,-0.0010036127,1.6632453,0.44756698,0.0063838513,-0.01367076,13.481041,12.134587
0.94327926,-0.00090090704,1.6542149,0.47249182,0.0068372205,-0.013584436,13.250322,12.386681
0.94395684,-0.00079568582,1.6447162,0.49724209,0.0072839603,-0.013495168,13.014885,12.634383
0.94463235,-0.00068800081,1.6347524,0.52180899,0.0077239771,-0.013403026,12.774813,12.877605
0.94530577,-0.00057790425,1.6243272,0.5461838,0.008157181,-0.013308078,12.530191,13.116261
0.94597706,-0.00046544878,1.6134442,0.57035782,0.0085834857,-0.013210394,12.281106,13.350265
0.94664617,-0.00035068742,1.6021073,0.59432248,0.0090028086,-0.013110044,12.027647,13.579534
0.94731309,-0.00023367354,1.5903204,0.61806923,0.0094150711,-0.013007098,11.769904,13.803986
0.94797778,-0.00011446084,1.5780879,0.64158964,0.0098201977,-0.012901627,11.507967,14.023542
0.94864022,6.8966666e-06,1.565414,0.66487535,0.010218117,-0.012793701,11.241931,14.238123
0.94930036,0.00013034469,1.5523033,0.68791805,0.010608762,-0.012683391,10.971889,14.447652
0.9499582,0.0002558287,1.5387604,0.71070957,0.010992067,-0.012570767,10.697937,14.652055
0.95061369,0.0003832939,1.52479,0.73324179,0.011367972,-0.012455901,10.420173,14.851259
0.95126682,0.00051268534,1.5103973,0.7555067,0.01173642,-0.012338863,10.138695,15.045193
0.95191756,0.00064394783,1.4955872,0.77749637,0.012097358,-0.012219725,9.8536038,15.233788
0.9525659,0.00077702607,1.4803651,0.79920299,0.012450736,-0.012098557,9.5649997,15.416976
0.9532118,0.00091186461,1.4647363,0.82061882,0.012796508,-0.01197543,9.2729857,15.594693
0.95385525,0.0010484079,1.4487065,0.84173626,0.013134631,-0.011850415,8.9776653,15.766874
0.95449624,0.0011866002,1.4322813,0.86254779,0.013465065,-0.011723583,8.6791436,15.933459
0.95513474,0.001326386,1.4154665,0.88304601,0.013787775,-0.011595005,8.3775265,16.094388
0.95577073,0.0014677093,1.3982681,0.90322362,0.014102728,-0.011464751,8.0729213,16.249603
0.95640421,0.0016105145,1.3806923,0.92307345,0.014409896,-0.011332891,7.7654361,16.39905
0.95703515,0.0017547459,1.3627452,0.94258842,0.014709253,-0.011199496,7.4551802,16.542675
0.95766355,0.0019003476,1.3444333,0.96176161,0.015000777,-0.011064636,7.1422638,16.680426
0.9582894,0.002047264,1.3257631,0.98058619,0.015284449,-0.010928379,6.8267981,16.812254
0.95891267,0.0021954394,1.3067411,0.99905546,0.015560253,-0.010790796,6.5088953,16.938113
0.95953337,0.0023448185,1.2873743,1.0171628,0.015828178,-0.010651956,6.1886682,17.057957
0.96015148,0.0024953458,1.2676694,1.0349019,0.016088214,-0.010511928,5.8662307,17.171743
0.960767,0.0026469661,1.2476334,1.0522663,0.016340356,-0.01037078,5.5416973,17.279432
0.96137992,0.0027996242,1.2272735,1.06925,0.0165846,-0.01022858,5.2151835,17.380984
0.96199024,0.0029532652,1.2065969,1.0858467,0.016820947,-0.010085395,4.8868052,17.476362
0.96259795,0.0031078346,1.185611,1.1020507,0.017049402,-0.009941294,4.5566792,17.565534
0.96320305,0.0032632776,1.1643232,1.1178562,0.01726997,-0.0097963428,4.2249228,17.648467
0.96380553,0.0034195402,1.1427411,1.1332575,0.017482661,-0.0096506081,3.891654,17.725131
0.9644054,0.0035765684,1.1208724,1.1482492,0.017687488,-0.0095041557,3.5569911,17.795499
0.96500266,0.0037343084,1.0987248,1.1628259,0.017884466,-0.0093570512,3.2210532,17.859545
0.96559731,0.0038927068,1.0763062,1.1769825,0.018073614,-0.0092093593,2.8839598,17.917248
0.96618934,0.0040517105,1.0536247,1.1907139,0.018254954,-0.0090611446,2.5458305,17.968585
0.96677877,0.0042112669,1.0306881,1.2040152,0.018428509,-0.0089124707,2.2067857,18.013538
0.9673656,0.0043713236,1.0075048,1.2168817,0.018594306,-0.008763401,1.8669459,18.052092
0.96794983,0.0045318284,0.98408291,1.2293089,0.018752376,-0.0086139981,1.5264318,18.084232
0.96853147,0.0046927298,0.9604308,1.2412922,0.018902749,-0.0084643241,1.1853647,18.109947
0.96911053,0.0048539765,0.93655688,1.2528274,0.019045463,-0.0083144403,0.84386572,18.129228
0.96968701,0.0050155179,0.91246963,1.2639105,0.019180553,-0.0081644074,0.50205631,18.142066
0.97026092,0.0051773034,0.88817762,1.2745374,0.01930806,-0.0080142857,0.16005802,18.148458
0.97083228,0.0053392833,0.8636895,1.2847044,0.019428027,-0.0078641345,-0.18200754,18.148402
0.97140109,0.005501408,0.83901395,1.2944079,0.019540499,-0.0077140124,-0.52401872,18.141896
0.97196737,0.0056636287,0.81415977,1.3036445,0.019645524,-0.0075639776,-0.86585391,18.128943
0.97253113,0.0058258969,0.78913578,1.3124108,0.01974315,-0.0074140873,-1.2073915,18.109547
0.97309238,0.0059881647,0.76395089,1.3207037,0.019833432,-0.007264398,-1.5485101,18.083716
0.97365113,0.0061503846,0.73861404,1.3285202,0.019916422,-0.0071149655,-1.8890884,18.051458
0.97420741,0.00631251,0.71313426,1.3358576,0.019992178,-0.0069658447,-2.2290052,18.012784
0.97476123,0.0064744943,0.68752061,1.3427134,0.020060759,-0.00681709,-2.5681396,17.967708
0.9753126,0.006636292,0.66178218,1.3490849,0.020122225,-0.0066687548,-2.906371,17.916246
0.97586155,0.0067978579,0.63592813,1.35497,0.02017664,-0.0065208916,-3.2435791,17.858416
0.97640808,0.0069591475,0.60996766,1.3603666,0.020224068,-0.0063735523,-3.579644,17.794238
0.97695223,0.0071201168,0.58391,1.3652727,0.020264577,-0.0062267879,-3.9144462,17.723735
0.977494,0.0072807224,0.55776441,1.3696867,0.020298236,-0.0060806485,-4.2478664,17.646931
0.97803343,0.0074409218,0.5315402,1.3736068,0.020325116,-0.0059351834,-4.5797862,17.563855
0.97857052,0.0076006729,0.50524668,1.3770318,0.020345288,-0.005790441,-4.9100874,17.474535
0.97910531,0.0077599342,0.47889321,1.3799604,0.020358829,-0.0056464689,-5.2386526,17.379002
0.97963782,0.0079186651,0.45248916,1.3823916,0.020365813,-0.0055033137,-5.5653649,17.277292
0.98016807,0.0080768254,0.42604392,1.3843245,0.020366319,-0.0053610213,-5.8901079,17.169438
0.98069608,0.0082343758,0.39956689,1.3857584,0.020360425,-0.0052196366,-6.2127663,17.055481
0.98122188,0.0083912776,0.37306749,1.3866928,0.020348214,-0.0050792036,-6.5332252,16.93546
0.98174549,0.0085474927,0.34655515,1.3871274,0.020329768,-0.0049397653,-6.8513706,16.809417
0.98226694,0.0087029839,0.32003929,1.387062,0.02030517,-0.0048013639,-7.1670892,16.677398
0.98278625,0.0088577146,0.29352934,1.3864966,0.020274506,-0.0046640408,-7.4802689,16.539448
0.98330346,0.0090116488,0.26703472,1.3854315,0.020237862,-0.0045278362,-7.790798,16.395618
0.98381859,0.0091647515,0.24056487,1.383867,0.020195327,-0.0043927896,-8.0985662,16.245957
0.98433166,0.0093169882,0.21412919,1.3818036,0.020146991,-0.0042589394,-8.4034639,16.09052
0.98484271,0.0094683252,0.18773708,1.3792422,0.020092942,-0.0041263231,-8.7053826,15.92936
0.98535176,0.0096187296,0.16139793,1.3761836,0.020033274,-0.0039949774,-9.0042149,15.762536
0.98585885,0.0097681692,0.13512111,1.3726289,0.019968079,-0.0038649378,-9.2998544,15.590106
0.98636401,0.0099166125,0.10891596,1.3685793,0.019897451,-0.0037362391,-9.592196,15.412131
0.98686725,0.010064029,0.082791802,1.3640364,0.019821484,-0.003608915,-9.8811355,15.228675
0.98736862,0.010210388,0.056757921,1.3590016,0.019740275,-0.0034829982,-10.16657,15.039803
0.98786815,0.010355662,0.030823577,1.3534769,0.01965392,-0.0033585207,-10.448398,14.845582
0.98836586,0.010499821,0.0049979928,1.3474642,0.019562516,-0.0032355132,-10.72652,14.64608
0.98886179,0.010642838,-0.020709647,1.3409655,0.019466163,-0.0031140057,-11.000836,14.441369
0.98935598,0.010784686,-0.046290202,1.3339833,0.019364958,-0.0029940271,-11.271248,14.231521
0.98984844,0.010925339,-0.071734574,1.32652,0.019259003,-0.0028756055,-11.537661,14.01661
0.99033922,0.011064771,-0.097033716,1.3185782,0.019148397,-0.0027587678,-11.799979,13.796713
0.99082836,0.011202959,-0.12217863,1.3101609,0.019033241,-0.0026435401,-12.05811,13.571909
0.99131587,0.011339878,-0.14716038,1.3012709,0.018913637,-0.0025299476,-12.311961,13.342275
0.9918018,0.011475506,-0.17197007,1.2919114,0.018789688,-0.0024180143,-12.561441,13.107896
0.99228618,0.01160982,-0.19659889,1.2820858,0.018661495,-0.0023077636,-12.806463,12.868852
0.99276904,0.011742799,-0.22103808,1.2717976,0.018529162,-0.0021992177,-13.046939,12.62523
0.99325042,0.011874422,-0.24527895,1.2610503,0.018392792,-0.0020923978,-13.282782,12.377116
0.99373036,0.012004669,-0.26931287,1.2498479,0.018252489,-0.0019873244,-13.513911,12.124597
0.99420888,0.012133522,-0.29313131,1.2381944,0.018108358,-0.0018840169,-13.740241,11.867764
0.99468602,0.012260962,-0.31672579,1.2260938,0.017960501,-0.0017824937,-13.961692,11.606708
0.99516182,0.012386971,-0.34008792,1.2135504,0.017809024,-0.0016827724,-14.178186,11.341522
0.99563631,0.012511533,-0.36320939,1.2005688,0.017654031,-0.0015848697,-14.389645,11.072299
0.99610953,0.012634632,-0.38608199,1.1871536,0.017495627,-0.0014888012,-14.595995,10.799135
0.99658151,0.012756252,-0.40869758,1.1733094,0.017333917,-0.0013945816,-14.797161,10.522128
0.99705229,0.01287638,-0.43104812,1.1590413,0.017169005,-0.0013022249,-14.993072,10.241376
0.9975219,0.012995001,-0.45312566,1.1443543,0.017000996,-0.001211744,-15.183658,9.9569775
0.99799037,0.013112102,-0.47492235,1.1292537,0.016829995,-0.0011231509,-15.368852,9.6690349
0.99845776,0.013227672,-0.49643044,1.1137447,0.016656105,-0.0010364568,-15.548587,9.3776501
0.99892408,0.013341699,-0.51764229,1.097833,0.016479433,-0.00095167191,-15.722799,9.0829266
0.99938937,0.013454173,-0.53855035,1.0815242,0.016300081,-0.00086880563,-15.891426,8.7849691
0.99985368,0.013565082,-0.55914719,1.064824,0.016118154,-0.00078786645,-16.054409,8.4838834
1.000317,0.013674419,-0.57942549,1.0477385,0.015933756,-0.00070886199,-16.211688,8.1797766
1.0007795,0.013782175,-0.59937803,1.0302736,0.015746989,-0.000631799,-16.363209,7.8727566
1.001241,0.013888342,-0.61899772,1.0124356,0.015557957,-0.0005566834,-16.508917,7.5629326
1.0017017,0.013992912,-0.63827758,0.99423094,0.015366762,-0.00048352024,-16.64876,7.2504146
1.0021616,0.014095881,-0.65721077,0.97566595,0.015173508,-0.00041231375,-16.782688,6.9353137
1.0026207,0.014197242,-0.67579055,0.95674729,0.014978294,-0.00034306731,-16.910653,6.6177419
1.0030791,0.01429699,-0.69401031,0.93748168,0.014781224,-0.00027578349,-17.03261,6.297812
1.0035367,0.014395122,-0.71186357,0.91787597,0.014582397,-0.00021046407,-17.148516,5.9756377
1.0039937,0.014491633,-0.729344,0.89793713,0.014381913,-0.00014711,-17.258329,5.6513335
1.0044501,0.014586522,-0.74644537,0.87767226,0.014179873,-8.5721441e-05,-17.36201,5.3250146
1.0049058,0.014679785,-0.76316161,0.85708855,0.013976375,-2.629778e-05,-17.459521,4.9967971
1.005361,0.014771422,-0.77948676,0.83619334,0.013771518,3.1162372e-05,-17.550829,4.6667975
1.0058156,0.014861431,-0.79541504,0.81499403,0.013565399,8.6661168e-05,-17.6359,4.3351331
1.0062698,0.014949813,-0.81094077,0.79349819,0.013358114,0.00014020151,-17.714704,4.0019219
1.0067234,0.015036568,-0.82605844,0.77171345,0.013149761,0.00019178705,-17.787213,3.6672822
1.0071767,0.015121697,-0.84076267,0.74964755,0.012940434,0.00024142215,-17.853401,3.331333
1.0076295,0.015205202,-0.85504823,0.72730834,0.012730228,0.00028911193,-17.913245,2.9941937
1.008082,0.015287086,-0.86891006,0.70470377,0.012519237,0.00033486218,-17.966722,2.6559842
1.0085341,0.015367351,-0.88234321,0.68184188,0.012307553,0.0003786794,-18.013815,2.3168246
1.0089859,0.015446002,-0.89534292,0.65873078,0.012095269,0.0004205708,-18.054505,1.9768355
1.0094375,0.015523042,-0.90790456,0.63537871,0.011882475,0.00046054423,-18.088779,1.6361378
1.0098888,0.015598476,-0.92002367,0.61179395,0.011669262,0.00049860823,-18.116624,1.2948525
1.0103399,0.01567231,-0.93169594,0.58798491,0.011455718,0.00053477198,-18.13803,0.95310103
1.0107908,0.015744549,-0.94291723,0.56396004,0.011241932,0.00056904529,-18.152989,0.61100485
1.0112416,0.015815201,-0.95368353,0.53972789,0.011027991,0.00060143863,-18.161496,0.26868556
1.0116923,0.015884272,-0.96399104,0.51529707,0.01081398,0.00063196306,-18.163548,-0.073735146
1.0121428,0.01595177,-0.97383608,0.49067627,0.010599985,0.00066063024,-18.159144,-0.41613553
1.0125934,0.016017703,-0.98321516,0.46587425,0.01038609,0.00068745244,-18.148285,-0.75839387
1.0130439,0.01608208,-0.99212494,0.44089981,0.010172377,0.00071244249,-18.130975,-1.1003885
1.0134944,0.016144909,-1.0005623,0.41576185,0.0099589284,0.00073561381,-18.10722,-1.4419978
1.0139449,0.016206202,-1.0085241,0.3904693,0.0097458244,0.00075698036,-18.077029,-1.7831003
1.0143955,0.016265967,-1.0160077,0.36503115,0.0095331444,0.00077655663,-18.040412,-2.1235748
1.0148462,0.016324216,-1.0230103,0.33945644,0.0093209666,0.00079435766,-17.997382,-2.4633002
1.0152971,0.01638096,-1.0295294,0.31375428,0.0091093679,0.000810399,-17.947954,-2.8021558
1.015748,0.01643621,-1.0355629,0.28793379,0.0088984242,0.0008246967,-17.892145,-3.1400209
1.0161992,0.016489978,-1.0411084,0.26200416,0.00868821,0.00083726729,-17.829976,-3.4767756
1.0166505,0.016542277,-1.046164,0.2359746,0.0084787985,0.0008481278,-17.761469,-3.8123
1.0171021,0.01659312,-1.050728,0.20985437,0.008270262,0.0008572957,-17.686647,-4.1464749
1.0175539,0.016642521,-1.0547987,0.18365276,0.0080626711,0.00086478894,-17.605537,-4.4791814
1.018006,0.016690492,-1.0583747,0.15737908,0.0078560953,0.00087062589,-17.518167,-4.8103013
